,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
t416,-0.49114272,-0.088708274,-0.42437363,-0.1103225,-0.11453713,-0.12343618,0.37750652,8.223534,-0.13650453,-0.6359473,-0.5312972,5.7545767,0.5229726,-0.17713702,8.341239,-0.13452378,-0.3780089,18.440136,12.325797,4.608965,6.417419,-0.047841452,-0.15558837,-0.7815877,0.08416585,0.094659224,16.903833,0.60318094,0.00050780206,-0.17655227,8.791065,-0.01098445,-0.14793974,0.0018911771,10.139258,-0.46063736,0.09378699,10.583492,7.4760003,-0.10494382,-0.0674082,-0.24153562
t359,-0.55554295,-0.09541911,-0.41172668,-0.11641002,-0.10907236,-0.13924117,0.4209685,8.59626,-0.17476049,-0.6426017,-0.4980546,5.4577274,0.9686382,-0.1634665,7.568039,-0.13375586,-0.4313877,17.578373,12.555835,4.8651786,5.858822,-0.047841653,-0.15326057,-0.8925198,0.082296,0.07870461,16.22785,1.2435505,0.37017405,-0.17690596,8.281833,-0.012173367,-0.1948064,0.00815125,9.517609,-0.46998575,0.090405464,9.935561,7.142438,-0.12800121,-0.069409154,-0.24244016
t413,-0.4938701,-0.08779107,-0.42474806,-0.1095366,-0.11847353,-0.12528737,0.38155872,8.142284,-0.13788842,-0.6362065,-0.53414804,5.814874,0.4919873,-0.17594492,8.277314,-0.13457169,-0.37470824,18.473646,12.31839,4.604756,6.4381986,-0.047777735,-0.15519764,-0.7768494,0.08255567,0.09583323,16.86599,0.6203556,0.0037096932,-0.17337295,8.793269,-0.010854088,-0.13909663,0.0001549229,10.147692,-0.45379385,0.09433868,10.611477,7.411315,-0.100446485,-0.0675817,-0.2419599
t414,-0.4937754,-0.08776381,-0.42476544,-0.10955642,-0.11857746,-0.12533174,0.38156193,8.143127,-0.13792284,-0.6362006,-0.53413963,5.814798,0.49270836,-0.17599703,8.277866,-0.13452671,-0.37467766,18.472649,12.320158,4.6049914,6.4390707,-0.047771282,-0.15519047,-0.776524,0.082626514,0.09597846,16.866137,0.6209967,0.0036952593,-0.17342551,8.792157,-0.0108569395,-0.13899247,0.00018017486,10.147028,-0.45373356,0.09431862,10.612967,7.4115214,-0.10049997,-0.067595236,-0.24199153
t318,-0.49273238,-0.08786904,-0.42436492,-0.11013692,-0.1209819,-0.12480039,0.37853137,8.148887,-0.13712084,-0.6360652,-0.5352337,5.795329,0.5047146,-0.17626405,8.300541,-0.13455123,-0.37108898,18.460272,12.307114,4.5954027,6.455353,-0.047271386,-0.15490627,-0.77272457,0.08328877,0.096009,16.826925,0.60895157,0.0028542,-0.17369586,8.821408,-0.011101355,-0.14239913,0.0005680252,10.144635,-0.45512003,0.094083846,10.602038,7.4266715,-0.102663375,-0.06770523,-0.24101648
t301,-0.69652164,-0.1066455,-0.39070094,-0.12506428,-0.07970553,-0.16514766,0.49096495,9.346121,-0.25063723,-0.649281,-0.40094963,4.731716,1.9401952,-0.13979521,6.3114815,-0.12884589,-0.5387852,16.097843,13.13201,5.3676214,4.7899094,-0.045535535,-0.14826332,-1.1590084,0.07339873,0.047234826,14.999675,2.2513335,1.1610454,-0.1701557,7.382071,-0.014631555,-0.32652792,0.023465365,8.355123,-0.50215864,0.08231897,8.747061,6.7389784,-0.17755416,-0.072877824,-0.23784228
t362,-0.56025416,-0.09550816,-0.4102782,-0.117817424,-0.11480637,-0.13889161,0.41758394,8.617872,-0.17512357,-0.6409146,-0.50283927,5.4510665,1.0046406,-0.16392028,7.608195,-0.13305393,-0.42767885,17.553333,12.520328,4.81716,5.858183,-0.046903882,-0.15244935,-0.8899375,0.08391766,0.07910667,16.186428,1.2054112,0.40822855,-0.1763809,8.343781,-0.012367761,-0.19773445,0.009101437,9.503014,-0.46959397,0.08999655,9.887974,7.196746,-0.12942031,-0.069400184,-0.2416068
t363,-0.4967562,-0.08775659,-0.42298827,-0.111101806,-0.12476648,-0.12447817,0.37734726,8.155742,-0.13671976,-0.6360081,-0.541372,5.777709,0.5158335,-0.1769394,8.332928,-0.13363737,-0.3678125,18.443258,12.28654,4.538904,6.4527144,-0.046885546,-0.15467435,-0.7707337,0.084862635,0.095500305,16.814257,0.5787089,0.0016854404,-0.17406215,8.889994,-0.011220177,-0.14235084,0.0010089045,10.15917,-0.45377845,0.093401305,10.574833,7.4677367,-0.10415083,-0.067655385,-0.2406586
t326,-0.55033916,-0.09431586,-0.41010797,-0.117449135,-0.11618315,-0.13740109,0.41334382,8.554594,-0.17086332,-0.64027995,-0.5082581,5.4823313,0.9560226,-0.16504793,7.692834,-0.13325916,-0.42070717,17.624266,12.496241,4.796014,5.9325805,-0.046823792,-0.15276909,-0.8760994,0.084078625,0.080453046,16.232641,1.1501628,0.36752748,-0.17680833,8.396916,-0.012282841,-0.19294704,0.008095658,9.566469,-0.46717477,0.09036313,9.955751,7.229052,-0.12769772,-0.06909877,-0.24169382
t328,-0.61534834,-0.100484096,-0.4017789,-0.121525355,-0.104358844,-0.14911656,0.44738424,8.924437,-0.20561351,-0.64302814,-0.46822643,5.193582,1.3605036,-0.15373941,7.0894547,-0.13088691,-0.47353852,16.988525,12.731941,5.0370593,5.4268465,-0.046287403,-0.1505678,-0.9892684,0.08123097,0.06704179,15.730148,1.6353471,0.7325485,-0.17479953,7.9841256,-0.013139712,-0.24418804,0.015358794,9.044352,-0.4801359,0.08709385,9.413902,7.033701,-0.14749396,-0.07076889,-0.24021834
t329,-0.553499,-0.094891526,-0.40992853,-0.11764937,-0.11495418,-0.1381551,0.415825,8.587052,-0.17305848,-0.63912714,-0.50550324,5.4665756,0.99199975,-0.16450503,7.6521063,-0.13289878,-0.42356405,17.578053,12.502877,4.8008776,5.894208,-0.04684748,-0.15266153,-0.8833185,0.084227756,0.079597555,16.204773,1.1749439,0.39818853,-0.17614461,8.368334,-0.012314634,-0.19498178,0.0085341865,9.526366,-0.46715006,0.0900975,9.917575,7.2100544,-0.1287964,-0.06912514,-0.24165067
t121,-1.4044807,-0.07600912,-0.011599814,-0.09595322,-0.082045056,-0.26312613,0.79907084,9.032107,-0.44135985,-0.34790888,0.27924275,-0.25108403,11.031062,1.9119811,-0.12298286,-0.0055553117,-0.70136285,2.687903,12.092101,6.3081083,3.256222,0.670373,-0.104917414,-2.1889036,0.9183208,0.07067549,-0.041315753,6.5212765,3.5029473,0.23439005,0.64988345,-0.02803479,-1.1909956,0.07162945,-0.03321954,-0.31376728,0.09453776,-0.06607172,2.4445415,-0.43636072,-0.061451342,-0.11581058
t210,-0.45781827,-0.06963907,-0.115054786,-0.10777747,-0.2203593,-0.10838145,0.54320085,3.0724747,-0.24467719,-0.47236884,-0.58379704,2.63916,8.823244,-0.070400685,4.3341904,-0.0685944,-0.36954564,8.394292,7.255179,4.1060762,6.9469543,-0.020112019,-0.12298565,-1.0593541,0.016495733,0.097524494,4.6441627,3.7065682,5.045864,-0.04559835,7.239464,-0.017656965,-0.83088243,0.023936955,1.6306516,-0.33314103,0.14239202,2.585357,5.014849,-0.3235234,-0.055698704,-0.19298944
t229,-0.3215668,-0.06368732,-0.12645209,-0.10204477,-0.25774506,-0.08380664,0.49015337,2.1478648,-0.19008282,-0.4909863,-0.7032284,3.2850647,8.242104,-0.09553163,5.509733,-0.07203871,-0.2889675,9.775027,6.4684806,3.5033052,7.956692,-0.024630623,-0.13060962,-0.7935637,0.023272626,0.005036683,5.6566744,2.9503558,4.6742854,-0.051303353,8.324476,-0.014883718,-0.7462984,0.011579974,2.5586936,-0.3106662,0.15075071,3.4912224,5.4718413,-0.28192654,-0.05393298,-0.20365971
t283,-0.07690762,-0.047353633,-0.16010474,-0.081858255,-0.3191911,-0.035976496,0.37103313,0.45751628,-0.06298969,-0.49328163,-0.8962015,4.5616693,6.6863494,-0.13708532,7.838581,-0.07992216,-0.10714174,12.664951,5.2460904,2.5482123,9.949702,-0.029789587,-0.14172103,-0.32181185,0.035477407,0.046470474,7.8781614,1.2882755,3.6306274,-0.05707447,10.33519,-0.010812615,-0.5460362,0.63343054,4.58674,-0.2568004,0.16413829,5.574176,6.3124986,-0.19764173,-0.049628254,-0.2105777
t284,1.0366288,-0.036151823,-0.20568682,-0.04789897,-0.36352414,-0.006553189,0.24583511,-0.01408826,0.47609025,-0.45850763,-0.9787003,5.9372454,5.629616,-0.16562754,10.112347,-0.06841971,-0.0097790435,15.342499,4.3891206,1.9019291,11.288692,-0.031018421,-0.15289572,0.3630648,0.046067383,0.06321674,9.499953,-0.012632566,2.617329,-0.022434698,11.990156,-0.0042820745,-0.41082057,1.2217857,6.497676,-0.20652285,0.18041304,7.051974,7.334833,-0.088984825,-0.049030863,-0.1902609
t355,1.0326567,-0.036507282,-0.20140943,-0.050167073,-0.36690363,-0.0101672765,0.24619116,-0.015513587,0.29204386,-0.45665905,-0.9714969,5.91654,5.7271733,-0.16481112,10.057201,-0.06762494,-0.009264587,15.382038,4.395472,1.9676149,11.30567,-0.030334726,-0.15155001,0.301081,0.04721435,0.064574,9.426529,-0.010299289,2.6246438,-0.024327554,11.948486,-0.004193939,-0.4075245,1.1713746,6.5164557,-0.20635231,0.17971776,7.039508,7.279664,-0.08702392,-0.04904849,-0.19088463
t356,1.0357381,-0.036404338,-0.20082736,-0.050598565,-0.36713067,-0.010208755,0.2462812,-0.015132182,0.29937333,-0.45647395,-0.9720274,5.9241896,5.7319894,-0.16481869,10.060904,-0.06671617,-0.008776997,15.364176,4.38891,1.9760947,11.307791,-0.030627761,-0.15150732,0.30655938,0.047301028,0.063456394,9.438207,-0.0105572855,2.6136086,-0.023688337,11.943312,-0.0040998417,-0.40696913,1.1743698,6.5153503,-0.20595439,0.18006875,7.0257854,7.3021173,-0.08699815,-0.048845984,-0.19112223
t256,1.0084131,-0.03701462,-0.20100291,-0.048253007,-0.36774746,-0.009889634,0.2438478,-0.013134153,0.35232037,-0.45810178,-0.97574466,5.8480234,5.6853185,-0.16725416,10.056974,-0.06682048,-0.008700502,15.3772,4.3787456,1.9416751,11.287628,-0.031387243,-0.15250863,0.36858568,0.048501298,0.0630375,9.463483,-0.011934348,2.5699162,-0.020852704,11.910108,-0.004382285,-0.3922466,1.2106779,6.5683494,-0.20145576,0.1782491,7.024199,7.365105,-0.085900486,-0.049218856,-0.18997966
t257,-0.18806759,-0.056420814,-0.14062935,-0.09268556,-0.29472032,-0.05897503,0.4320554,1.2250037,-0.12658283,-0.49832374,-0.81804645,3.9846258,7.5995,-0.11887964,6.742307,-0.077097386,-0.19641584,11.262856,5.7488236,2.9492717,9.04685,-0.028305814,-0.13756569,-0.54416025,0.031768367,0.024116375,6.8103194,2.1236863,4.20237,-0.053893063,9.396531,-0.01306751,-0.64239293,0.057091147,3.5447326,-0.286553,0.159454,4.5410924,5.9137244,-0.23529412,-0.051585108,-0.21085334
t244,-0.23109981,-0.058917902,-0.13628235,-0.09597297,-0.2816461,-0.06665037,0.4520588,1.5479001,-0.14842352,-0.4982012,-0.7807813,3.7658892,7.8028445,-0.11090557,6.3141713,-0.074821785,-0.22780824,10.756348,5.98118,3.1325226,8.648487,-0.0272702,-0.13549194,-0.6259101,0.028174758,0.017052423,6.3995647,2.4114614,4.37843,-0.05367341,9.04471,-0.013666482,-0.6799116,0.003030309,3.2036498,-0.29498,0.15631221,4.1783566,5.7746043,-0.25100535,-0.05233242,-0.20824614
t138,-1.1575999,-0.075105295,-0.04238531,-0.11752785,-0.09530947,-0.24009973,0.73656225,7.5746145,-0.4187514,-0.375369,-0.06317435,-0.12875389,10.347854,0.9974363,-0.041488346,-0.033332705,-0.5962245,3.3810434,11.036008,5.8323355,3.6643295,0.3111577,-0.102148786,-1.9814389,0.31308883,0.037999585,0.67272127,5.9456162,4.2341523,-0.011851231,2.0609536,-0.027053474,-1.09743,0.0616699,-0.020777093,-0.32828793,0.098157026,-0.027770616,2.8429632,-0.4348699,-0.061870195,-0.13300635
t156,-0.89831185,-0.07740823,-0.07917729,-0.12334851,-0.11549381,-0.20090435,0.6552019,6.090653,-0.37900278,-0.40338862,-0.18360317,0.37297708,9.522626,-0.0050552827,0.8487274,-0.05545255,-0.5255646,4.5557847,9.745662,5.566291,4.152262,-0.0037277618,-0.1046724,-1.6938537,0.0078043193,0.017053572,2.2075505,5.3906527,4.961398,-0.030747818,3.4044087,-0.023449466,-0.9777528,0.051910628,-0.007386023,-0.32798645,0.104539976,0.46222404,3.6080408,-0.4068525,-0.05983543,-0.15622331
t160,-0.9818809,-0.076741375,-0.06775892,-0.122849144,-0.108395636,-0.21406361,0.6825068,6.5535574,-0.39218664,-0.39603302,-0.14492203,0.02607065,9.836056,0.20797056,0.41869375,-0.04898504,-0.5492181,4.185674,10.177772,5.6531568,4.0197372,-0.0010750989,-0.10377841,-1.7917284,0.0019973374,0.023705244,1.7138845,5.570417,4.765316,-0.02531468,2.9880018,-0.024585642,-1.0211313,0.055152617,-0.011947826,-0.3293602,0.102633275,0.07668147,3.3709443,-0.41749159,-0.06065882,-0.14943495
t161,-0.887367,-0.07739281,-0.080258556,-0.12357308,-0.11551626,-0.19897294,0.6515555,6.0522795,-0.37609884,-0.40403244,-0.18469565,0.41264322,9.476462,-0.006820199,0.89504206,-0.055816535,-0.5245763,4.58477,9.719704,5.5660644,4.161888,-0.003991615,-0.104853965,-1.6795375,0.008515308,0.016157376,2.2467697,5.357161,4.9635134,-0.03173038,3.4387708,-0.02323357,-0.971908,0.05175016,-0.0067189303,-0.32912096,0.10463173,0.49283752,3.6323154,-0.40571216,-0.059520174,-0.15689717
t193,-0.5028516,-0.07017078,-0.13575763,-0.10319855,-0.1926881,-0.1283903,0.4876641,3.9240193,-0.22049767,-0.4402921,-0.47599512,2.339873,7.4647217,-0.06460851,3.7279751,-0.045726128,-0.29888913,8.271575,7.419482,4.1102057,5.993776,-0.020094762,-0.12229699,-0.99664676,0.02329274,0.036732092,5.4715214,3.4439065,4.374566,-0.064407796,6.1626287,-0.01666763,-0.6669703,0.022607066,2.0574217,-0.27105224,0.11445607,2.8791797,5.0760064,-0.292871,-0.052357968,-0.1847
t194,-0.70872295,-0.07935538,-0.10928873,-0.11308801,-0.14894006,-0.16548629,0.5910889,4.9582634,-0.31376177,-0.42409974,-0.33606607,1.360082,8.860196,-0.031931873,2.1209745,-0.044261757,-0.4383219,6.251982,8.381663,4.933228,4.8230324,-0.01427037,-0.11515613,-1.401524,0.010866389,0.010574195,3.6470873,4.668848,5.0981975,-0.04959634,4.952075,-0.020383282,-0.8362617,0.038585115,0.6120099,-0.31414327,0.10902511,1.3225662,4.4014106,-0.36996514,-0.056332342,-0.17454438
t182,-0.68469626,-0.07809443,-0.11227031,-0.11255952,-0.15510893,-0.16181614,0.58027315,4.8290987,-0.3025896,-0.42722785,-0.35365066,1.467031,8.693097,-0.036865674,2.3172972,-0.04486494,-0.4213661,6.4703765,8.2545185,4.803932,4.9519672,-0.015102443,-0.1164659,-1.3530294,0.011826769,0.0110309785,3.8612356,4.5176816,4.9989333,-0.051297083,5.120773,-0.020016951,-0.8175543,0.03622534,0.80314374,-0.30908847,0.10943379,1.4859755,4.4607344,-0.36192068,-0.055874594,-0.17564255
t192,-0.72816074,-0.07993523,-0.10787494,-0.11605813,-0.14562923,-0.16993913,0.5994214,5.048871,-0.32127824,-0.42382464,-0.3189992,1.2702359,8.9865675,-0.030254064,1.9538939,-0.045976773,-0.44522277,6.05613,8.517047,4.999276,4.7382116,-0.013354611,-0.1142752,-1.4370354,0.009954207,0.008371245,3.5046144,4.764967,5.1543093,-0.04725012,4.83537,-0.020969655,-0.8562599,0.039888564,0.46547198,-0.3174806,0.10862381,1.1976866,4.3352566,-0.37745678,-0.05675796,-0.17255552
t203,-0.34315205,-0.06258368,-0.15527235,-0.10455388,-0.22735691,-0.103241175,0.4078249,3.1914744,-0.14962198,-0.44644213,-0.57781523,3.128523,6.4552035,-0.09417961,4.9494023,-0.051807903,-0.19037116,9.625281,6.7544,3.466509,6.907961,-0.022962743,-0.1269991,-0.7089431,0.031562146,0.04461589,6.7801895,2.4026375,3.809018,-0.073143445,7.15248,-0.0140569,-0.55592763,0.009385888,3.159657,-0.24692309,0.119851,3.9454117,5.577727,-0.24529493,-0.049469408,-0.19091457
t204,-0.60170496,-0.074228026,-0.12204387,-0.10989684,-0.17297828,-0.14735247,0.5393775,4.3998384,-0.26526543,-0.4351322,-0.41034684,1.8688145,8.181146,-0.05039782,2.9370222,-0.046307713,-0.36121157,7.242289,7.8625956,4.477558,5.4074097,-0.017346507,-0.119704545,-1.1977487,0.01608837,0.01797197,4.553581,4.0350394,4.7183833,-0.05507151,5.637359,-0.018896388,-0.75672936,0.030293511,1.3690934,-0.293333,0.11166568,2.0846293,4.7311854,-0.33358526,-0.054493323,-0.1786055
t82,-2.0484533,-0.011951463,3.347648,-0.05078048,-0.05160244,-0.26649308,0.74392503,10.947854,-0.30966538,-0.036863733,2.4660814,-0.74928874,10.942925,4.653772,-0.33721375,2.7741058,-0.8027576,-0.1436844,11.004779,4.6200175,3.6849794,2.6360981,-0.07684442,-2.2092977,4.214588,0.32531688,-0.7274567,4.5152,0.098408066,1.8803943,-0.4792927,-0.012071937,-1.4885346,0.10236949,-0.09245139,0.17747359,0.07096338,-0.23098424,0.23207979,-0.33973798,-0.038635317,1.0113763
t95,-1.477341,-0.017533133,2.2781932,-0.059772562,-0.05261154,-0.21076933,0.6258216,8.345824,-0.28293157,-0.08413053,1.3677654,-0.47163358,9.37666,3.301351,-0.24324012,1.6756809,-0.6008707,-0.08220437,9.185855,4.053434,3.2425041,1.8858942,-0.065402955,-1.7829032,2.3746183,0.21155147,-0.52591974,4.3435187,0.011519749,1.1194289,-0.3007068,-0.013778687,-1.1249312,0.07149899,-0.06652341,-0.042790364,0.07952295,-0.15787122,0.3955449,-0.3269033,-0.033989746,0.101854905
t112,-1.248405,-0.018476283,1.8626423,-0.06588731,-0.058512844,-0.19169082,0.5825294,7.374525,-0.26876298,-0.10106843,0.90951157,-0.3746575,8.814364,2.79255,-0.20038956,1.315837,-0.52206975,-0.05731675,8.497805,3.8568912,3.1769366,1.5734934,-0.061520535,-1.6097552,1.7331706,0.16531293,-0.44666114,4.212802,0.41598445,0.83504933,-0.2287915,-0.01483572,-0.9957983,0.060444593,-0.05641981,-0.060536824,0.08139054,-0.13245235,0.5476278,-0.3192684,-0.032685805,-0.008605709
t113,-0.14146985,-0.019052513,-0.044255916,-0.082914636,-0.17043327,-0.068302795,0.26065382,1.8497455,-0.11357825,-0.2122942,-0.28701434,1.4705563,4.598048,-0.042293053,2.2571273,-0.021584276,-0.1080356,3.2213662,3.89672,2.1124988,3.9608564,0.16300303,-0.05854881,-0.36365944,0.021406207,0.031908114,1.6618435,1.9303658,2.3147516,-0.051128533,3.4418344,-0.0098397825,-0.4013739,0.011539759,0.65115047,-0.110355966,0.079433456,1.2599596,2.526368,-0.20750791,-0.026869597,-0.08893732
t62,-2.2979105,2.2990975,5.3628216,-0.05567288,-0.09447818,-0.25754312,0.5580176,11.47006,-0.15155298,2.489744,2.4732478,-1.0947541,9.79759,5.919274,-0.2887741,4.015177,-0.81864107,-0.46768183,8.864287,1.7196308,5.603712,3.9923875,-0.034612704,-1.9941233,4.904919,0.5537207,-0.99807453,0.39474222,0.330295,2.2234123,-0.66411054,-0.005997774,-1.6213396,0.11622352,-0.11773728,2.5533464,0.07093771,-0.31462166,-0.02496212,-0.21375579,-0.02506013,3.2455628
t66,-1.0326205,2.088527,3.0860248,-0.067152366,-0.08829847,-0.124062605,0.25311345,5.5310717,-0.092049696,1.8063356,0.103036426,-0.42933393,5.981361,2.9399016,-0.073632315,1.7512429,-0.4020662,-0.40825167,4.398656,0.15877688,4.4936724,2.6183946,-0.012961393,-0.99952704,0.5977481,0.33056468,-0.56479,-0.008976135,0.14291684,0.39142448,-0.3242296,-0.005121788,-0.82107335,0.04371547,-0.06359977,1.1823493,0.08303586,-0.16979235,0.2209474,-0.16407949,-0.011348966,0.8917061
t75,-1.7713809,2.2054584,4.5254335,-0.06117083,-0.08924467,-0.20223057,0.42890966,9.072378,-0.1288704,2.2355456,1.4805824,-0.82288975,8.343139,4.644451,-0.20539065,2.969682,-0.6500519,-0.46254075,7.1494355,1.0173607,5.2266393,3.4612885,-0.025847351,-1.5970318,2.9559267,0.4674208,-0.8271057,0.047673065,0.2520706,1.3987228,-0.54682887,-0.0052220854,-1.2987968,0.08685522,-0.096540645,1.9542382,0.07977743,-0.25652304,0.020023583,-0.19550328,-0.019167159,2.1653793
t76,-1.6722649,2.1716728,4.3618035,-0.06093832,-0.087873906,-0.19190688,0.40431246,8.612918,-0.12263763,2.2062542,1.3067138,-0.7720471,8.047057,4.4114738,-0.18902196,2.7757795,-0.61648905,-0.45760378,6.8141727,0.8915421,5.1302037,3.3401475,-0.024037393,-1.5255517,2.63082,0.4497426,-0.7976086,-0.0014369277,0.23853695,1.261168,-0.5218305,-0.005168489,-1.2353473,0.08101339,-0.092289165,1.8325181,0.08040351,-0.24589594,0.025168728,-0.19191861,-0.018007891,1.9863893
t74,-1.1954107,2.1367314,3.5350993,-0.067190565,-0.097368665,-0.13610357,0.27706456,6.3936696,-0.09854899,1.985782,0.10591318,-0.5186844,6.548329,3.3452742,-0.09527279,2.056658,-0.44947127,-0.4477919,4.946535,0.16981518,4.791004,2.8992102,-0.015753526,-1.1002812,0.8071336,0.3652461,-0.6422981,-0.0102707455,0.16392466,0.45027208,-0.37121582,-0.0051143207,-0.91915214,0.05313195,-0.07112893,1.3036923,0.091884166,-0.19272466,0.25141764,-0.16640861,-0.012869232,1.1433873
t86,-1.4969281,2.1690102,4.0469666,-0.06846917,-0.091541536,-0.16719846,0.3482342,7.7909822,-0.11909875,2.1671648,0.7327286,-0.6674414,7.5694003,4.1006355,-0.15733413,2.520698,-0.5676039,-0.45788375,6.072944,0.47767374,5.134097,3.2714498,-0.01916233,-1.3601196,1.8122451,0.42104882,-0.74444467,-0.0072895247,0.21176715,0.8747149,-0.45069477,-0.00450505,-1.1292043,0.072785184,-0.084497906,1.637566,0.08961939,-0.23074865,0.119751476,-0.17396529,-0.016339665,1.7051572
t90,-1.5858411,2.2117054,4.2385616,-0.068087086,-0.0931388,-0.17693794,0.37072307,8.205684,-0.124001876,2.2154093,0.8750752,-0.7170273,7.8697824,4.3267293,-0.1715901,2.6843681,-0.59791595,-0.46568608,6.375589,0.6006209,5.239673,3.3727055,-0.02073695,-1.4321964,2.1002603,0.4369477,-0.7776253,-0.005600376,0.2242,1.0190537,-0.47805986,-0.0044799782,-1.1871849,0.077781826,-0.08839757,1.7391783,0.08928475,-0.24197489,0.09916668,-0.17614377,-0.017158903,1.8672403
t91,-1.5446993,2.2043557,4.1634474,-0.068352744,-0.09322462,-0.17226124,0.3598024,8.001432,-0.12230493,2.1994128,0.7871176,-0.69424456,7.733239,4.226517,-0.16460973,2.6112838,-0.58375955,-0.46273506,6.221136,0.5475057,5.1958365,3.3340724,-0.020067135,-1.3986336,1.9581277,0.4292751,-0.76426005,-0.006599112,0.21825771,0.9568323,-0.466014,-0.0044013844,-1.1595107,0.075361304,-0.08652907,1.6987716,0.08957871,-0.23706016,0.112617396,-0.1738475,-0.01671477,1.7951516
t84,-1.6615125,2.210662,4.360445,-0.06744148,-0.09398117,-0.18617871,0.39032337,8.563833,-0.12720385,2.2578733,1.0356016,-0.758171,8.0750885,4.5138874,-0.18332441,2.8263154,-0.62344277,-0.46670398,6.647311,0.69387686,5.306734,3.455782,-0.021913089,-1.489329,2.3642972,0.44968313,-0.8027955,-0.003944874,0.23537196,1.1157063,-0.4962267,-0.004634514,-1.2354468,0.08212639,-0.09157518,1.818531,0.08822333,-0.25047597,0.07046099,-0.1811172,-0.018094996,2.0116684
t72,-1.4450142,2.1995885,3.918208,-0.06280038,-0.097850844,-0.174042,0.34139866,7.462841,-0.108434044,2.2841716,0.7139367,-0.64445984,7.5534754,3.8561692,-0.1349678,2.3769562,-0.5356463,-0.44387984,5.924136,0.42782804,5.1374173,3.1013584,-0.02089016,-1.3192581,1.6487956,0.41931334,-0.71338224,-0.009695702,0.2031126,0.8354778,-0.4477502,-0.005586127,-1.0650346,0.06464014,-0.082982466,1.6430736,0.08520407,-0.21847752,0.2475827,-0.18770629,-0.014791685,1.4879639
t73,-1.9008937,2.3271644,4.7586684,-0.059702843,-0.09642159,-0.21962395,0.44983715,9.651604,-0.1329359,2.5109797,1.6520823,-0.88013655,8.868367,4.993003,-0.2161217,3.2370872,-0.69964623,-0.47267058,7.5224314,1.0222313,5.5147853,3.662699,-0.026312392,-1.6849684,3.2570992,0.5023553,-0.86854583,-0.0011797897,0.27451745,1.527764,-0.57465917,-0.0053933784,-1.3679448,0.091637865,-0.10191084,2.099412,0.07967746,-0.27005965,0.06473317,-0.20187312,-0.019937538,2.356605
t68,-1.2817738,2.1940274,3.6983948,-0.065387994,-0.09722941,-0.15415713,0.30179107,6.6576176,-0.09792486,2.1078994,0.3199311,-0.5709165,6.9948087,3.635533,-0.107647896,2.096533,-0.48066637,-0.44248256,5.31134,0.29126483,4.908162,3.0386355,-0.017814912,-1.1817529,1.1216165,0.3851138,-0.66269124,-0.011141171,0.18292949,0.5908734,-0.39529687,-0.0044737333,-0.9946145,0.05502834,-0.07566345,1.490203,0.086346194,-0.200348,0.20750912,-0.17158762,-0.012697868,1.3382554
t81,-1.1370236,2.126397,3.444599,-0.069245696,-0.11432963,-0.14418021,0.27053064,6.144285,-0.092701495,2.2208068,-0.0076669017,-0.48994693,6.838022,3.3031523,-0.076142974,1.768072,-0.43468842,-0.43685985,4.7925158,-0.022186048,5.042815,2.8445117,-0.01449765,-1.0733689,0.4837384,0.3749872,-0.6271831,-0.019217275,0.16186965,0.24677646,-0.3605815,-0.0045825364,-0.88340086,0.046100706,-0.07154379,1.3563447,0.09171795,-0.18742464,0.3951652,-0.1746085,-0.010879913,0.9463366
t102,-1.2306612,2.2596467,3.6187885,-0.07240088,-0.120086715,-0.15566888,0.2916265,6.5932503,-0.09178784,2.358624,0.030830711,-0.5231116,7.3292603,3.5157251,-0.08738533,1.8230231,-0.486398,-0.45220867,5.1728797,-0.008898769,5.388041,2.967673,-0.01572194,-1.1686281,0.6118091,0.4073986,-0.6750043,-0.021448651,0.17692807,0.41247925,-0.4028688,-0.0044401325,-0.9561206,0.05362812,-0.07742448,1.5045162,0.094170436,-0.19702111,0.5232073,-0.17648752,-0.01265992,1.0763286
t109,-1.0633265,2.2436721,3.351045,-0.07511119,-0.12207611,-0.13821341,0.2522389,5.8848014,-0.07888476,2.3587599,-0.051854283,-0.43838796,6.9658937,3.1086302,-0.05261457,1.4164014,-0.42890358,-0.4532907,4.595766,-0.055166148,5.3528147,2.7194483,-0.012790575,-1.0410489,0.0011572578,0.3842627,-0.6261232,-0.025764242,0.15237388,0.11334308,-0.34909296,-0.0048084455,-0.8545849,0.042312555,-0.070869215,1.2796699,0.09875365,-0.17570081,0.6840137,-0.17622289,-0.010948874,0.7685943
t116,-0.5193601,2.0532994,2.2021682,-0.07857065,-0.10746425,-0.076595984,0.13930683,3.1965868,-0.058423102,1.8049971,-0.16369471,-0.21259563,5.1133404,1.742698,0.4643056,0.4098103,-0.22193706,-0.39425576,2.595774,-0.11907218,4.663194,2.0321023,-0.0056819865,-0.6562469,0.049995437,0.26318634,-0.4561245,-0.03528891,0.06390831,-0.035261683,-0.1246584,-0.0047454033,-0.5330771,0.0072007836,-0.043407887,0.41094527,0.10148611,-0.10206259,1.2436174,-0.17303312,-0.00614001,0.3651639
