,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
t144,10.566727,9.027814,8.829382,2.9994779,5.4249167,3.6968935,4.404914,4.5897827,3.1115105,6.5061502,3.247133,5.2119174,2.5679822,5.377629,6.4230437,3.762679,6.0988398,5.9108186,4.177808,4.0761666,5.185884,3.4165592,4.590237,3.2212925,6.0211024,3.8444948,6.290032,4.5531826,5.1549335,5.980166,6.0624576,3.761418,6.07389,5.7125993,4.3732915
t134,10.583768,8.994615,8.82441,3.0043268,5.4322753,3.6775131,4.425423,4.571004,3.1094375,6.4892497,3.221865,5.2448688,2.5459404,5.3644605,6.3948345,3.7827349,6.109056,5.872082,4.183717,4.0602536,5.165703,3.4090586,4.5878177,3.214871,5.989477,3.807801,6.2555404,4.5386496,5.1559234,5.9549527,6.0680466,3.7897692,6.06671,5.7091846,4.4014916
t200,10.476376,9.094016,8.827432,2.9969602,5.423098,3.7532165,4.3119216,4.6872354,3.18917,6.541205,3.269123,5.160514,2.630952,5.3780313,6.459815,3.6825297,5.9959993,5.9809628,4.1069074,4.214131,5.157843,3.5226707,4.568795,3.2233531,6.104311,3.8996615,6.340011,4.6115766,5.29576,5.995919,5.9652452,3.6730769,6.098752,5.747982,4.1996217
t355,10.005858,9.283054,8.6052885,3.168432,5.3487806,3.9716184,3.840687,5.1774573,3.6212473,6.447144,3.2415183,5.0086107,2.9713683,5.2831626,6.549446,3.5604439,5.9770565,6.033125,4.1251426,4.4681363,5.0662217,3.5628161,4.62772,3.018134,6.2824683,3.8995194,6.4111595,4.575163,5.724226,6.0613885,5.864271,3.3829417,6.342878,5.610591,3.7286143
t356,9.950794,9.287879,8.620584,3.1628034,5.361245,3.9875684,3.7923546,5.2512536,3.6879387,6.401204,3.2372625,5.076643,2.9950075,5.31578,6.5233426,3.5981436,5.9910192,5.9952326,4.149859,4.4783354,5.0854263,3.5609362,4.7031803,3.0731502,6.2830725,3.842052,6.4206147,4.52497,5.7593513,6.034335,5.9312577,3.3509712,6.3614902,5.6174517,3.6958227
t312,10.022041,9.288139,8.599304,3.1853125,5.3436885,3.9830248,3.8604646,5.171218,3.611412,6.4572964,3.2405431,5.045333,2.9324348,5.313632,6.5544243,3.5863397,5.9558916,6.041043,4.135986,4.450007,5.0980043,3.5866995,4.6443567,3.0246258,6.2837954,3.9052076,6.429343,4.5932593,5.6849394,6.0323324,5.8949,3.380235,6.341964,5.6332164,3.762699
t313,10.009097,9.290596,8.592315,3.1893902,5.336514,3.9870892,3.8475695,5.1844826,3.6246974,6.4618554,3.2509542,5.045307,2.9380047,5.316082,6.5611844,3.5904987,5.956101,6.0401235,4.137998,4.4547462,5.099291,3.5881894,4.653712,3.0206254,6.2864566,3.9006987,6.4343734,4.585106,5.693777,6.0295734,5.898416,3.3715012,6.3470135,5.6320744,3.7505088
t310,9.9768715,9.270061,8.5757,3.1921124,5.3108745,3.9776402,3.8164456,5.2191644,3.6539433,6.4966755,3.2907374,5.072526,2.9027305,5.353032,6.5778246,3.631266,5.9757485,6.017744,4.151945,4.431745,5.1348004,3.5705938,4.6928697,3.0124269,6.264816,3.8766315,6.4401064,4.55985,5.6901097,5.999242,5.935859,3.3642294,6.336577,5.6606736,3.7319992
t221,10.431224,9.122532,8.7934,3.028108,5.4058642,3.7867723,4.267036,4.735439,3.2337055,6.53469,3.2670395,5.1464076,2.6668398,5.370116,6.4768066,3.6762357,5.988556,5.997453,4.1127167,4.2366953,5.1547575,3.531821,4.5784016,3.1954355,6.1277184,3.911861,6.3562183,4.6150723,5.3295507,6.006082,5.961927,3.6404374,6.1326256,5.727973,4.161101
t244,10.137814,9.285444,8.609491,3.187989,5.3533216,3.9698381,3.9744155,5.0443377,3.512258,6.4973907,3.2325795,5.055932,2.8783474,5.30626,6.551048,3.5953143,5.897313,6.102135,4.1125026,4.4221125,5.0887327,3.6358464,4.5993147,3.0460896,6.2844577,3.986965,6.4304276,4.673042,5.584928,6.040806,5.8811493,3.4197135,6.3192825,5.620547,3.8733802
t253,10.038426,9.357891,8.512557,3.2730281,5.258112,4.0550222,3.879647,5.15854,3.6096559,6.537902,3.3016183,5.0382175,2.941925,5.328993,6.639365,3.6345007,5.870358,6.1235166,4.1369004,4.4997144,5.1044936,3.6847727,4.6837997,2.9650993,6.350991,3.9805553,6.4981413,4.642074,5.6466,6.0190463,5.9132285,3.3210166,6.4020433,5.6022034,3.7902198
t328,10.087135,9.321741,8.584742,3.2109094,5.2940226,4.006421,3.9244335,5.101627,3.5632071,6.509555,3.2841594,5.041844,2.9166918,5.3223705,6.605648,3.6145775,5.8843718,6.116002,4.1328425,4.462935,5.1058583,3.664933,4.6570616,3.0189505,6.31924,3.9752886,6.4750357,4.6335363,5.625502,6.0278287,5.9051323,3.3791397,6.3541484,5.6235113,3.822949
t329,10.041282,9.348807,8.549899,3.2419841,5.3182335,4.0370393,3.8779368,5.146359,3.6083858,6.4858694,3.2392704,5.0248747,2.9600654,5.2887464,6.589674,3.5773447,5.862498,6.1383095,4.119019,4.4959383,5.0694947,3.6821985,4.6275806,2.998291,6.346749,4.0017295,6.466864,4.67223,5.674192,6.048664,5.8644443,3.3404605,6.3888607,5.5853868,3.7748356
t309,10.009289,9.374316,8.537322,3.2544117,5.2887444,4.0631633,3.8474545,5.1820617,3.6388295,6.4759364,3.2623503,5.019418,2.9800344,5.293354,6.6125913,3.5870874,5.861488,6.1353292,4.1325355,4.523594,5.070514,3.6960595,4.67008,2.989759,6.3716946,3.9797733,6.488147,4.6364527,5.6942134,6.0446,5.8803353,3.3076518,6.417783,5.5801425,3.749221
t186,10.0938015,9.305804,8.582818,3.2104576,5.342412,3.9920945,3.9292977,5.089324,3.5509887,6.5038753,3.2327397,5.0385165,2.893126,5.299717,6.5698137,3.5804405,5.8787274,6.1253066,4.1112833,4.439702,5.0865917,3.653806,4.594137,3.018525,6.304269,4.0062976,6.4460964,4.688289,5.6168556,6.0425105,5.864498,3.3945005,6.338846,5.6119227,3.830201
t187,10.527862,9.056591,8.8437195,2.983481,5.4343038,3.7190413,4.364575,4.632501,3.1448843,6.532841,3.258292,5.1884813,2.5920923,5.3777976,6.4357557,3.7093158,6.024161,5.949397,4.1216755,4.166512,5.159785,3.4928975,4.567326,3.234797,6.065499,3.8746462,6.3119626,4.59464,5.244109,5.9818616,5.9902196,3.717555,6.0738473,5.7479935,4.2677217
t149,10.607547,8.985309,8.866915,2.9620898,5.4651523,3.6549938,4.447249,4.5465245,3.078537,6.5057487,3.2245436,5.235909,2.524017,5.3649926,6.384941,3.7599537,6.0671477,5.886723,4.1548424,4.0886045,5.145466,3.4557414,4.562619,3.2465248,6.0020375,3.818182,6.2494364,4.56769,5.1600304,5.937722,6.028828,3.7882893,6.033476,5.7323275,4.3914337
t182,10.532244,9.053482,8.845248,2.9818027,5.43493,3.716619,4.368933,4.6281533,3.141056,6.5324683,3.2579377,5.1908493,2.5885992,5.3785515,6.433722,3.7114785,6.0280585,5.946785,4.123021,4.161483,5.1606493,3.488775,4.5671906,3.2358222,6.0618634,3.8727264,6.310136,4.592977,5.238769,5.981339,5.9928885,3.721726,6.0714626,5.7483406,4.2737045
t183,10.578092,9.023808,8.89756,2.9297552,5.4813104,3.6719577,4.414484,4.581444,3.0940418,6.5621147,3.2592933,5.2004232,2.5438015,5.3806896,6.40238,3.6755526,5.9777513,5.952446,4.0745826,4.2077274,5.120879,3.5406718,4.5229144,3.283731,6.0630307,3.875034,6.2913795,4.630514,5.258148,5.9475636,5.9417963,3.7385817,6.023074,5.796052,4.254011
t59,10.681415,8.787403,8.702854,3.1061823,5.4943748,3.577313,4.5403843,4.512965,3.0826476,6.305392,3.021846,5.472747,2.424075,5.25608,6.203708,3.9837468,6.2631116,5.6598563,4.3278394,3.843033,5.0138655,3.2838254,4.6080594,3.1057496,5.7638865,3.592485,6.052158,4.4189653,5.0611615,5.817908,6.188825,3.9783204,6.0746098,5.547865,4.617568
t46,10.680154,8.78239,8.697064,3.1132143,5.497596,3.5779397,4.54028,4.513443,3.0845828,6.299398,3.0158892,5.4782085,2.4246604,5.2519927,6.1985307,3.9894829,6.2674303,5.6544237,4.332856,3.8379807,5.0085597,3.28431,4.6094904,3.101031,5.7587457,3.587147,6.0461736,4.415394,5.0620866,5.8121123,6.191725,3.982577,6.0778227,5.5421,4.6229973
t20,8.871239,7.2451735,6.322223,7.6623416,7.286589,2.5922432,4.0137467,4.506675,3.9431925,5.1699586,2.251946,6.2881603,3.953448,4.6584983,5.692069,4.661425,6.4534826,6.0949855,4.819941,3.4010878,4.0287232,5.504524,4.5445023,3.84026,5.143565,4.743336,5.2851434,4.3521576,6.521108,4.733906,6.1969757,5.2363896,7.3852944,5.411371,3.405224
t23,8.964542,7.089142,6.3702927,7.6202893,7.0930486,2.4891648,4.060807,4.654596,3.8062851,5.299283,2.4168706,6.1172185,4.1225567,4.6711755,5.704958,4.643479,6.483742,6.082415,4.8540006,3.4222217,3.898068,5.4390407,4.655567,3.8611774,5.083115,4.7872148,5.161806,4.3949633,6.6136503,4.803645,6.169273,5.076345,7.2779284,5.3260746,3.4500349
t24,8.942647,7.116595,6.3706923,7.6268005,7.078981,2.5089264,4.067519,4.6113544,3.8393664,5.2720437,2.385118,6.147616,4.0821686,4.635262,5.709538,4.6543937,6.506457,6.0872254,4.856162,3.4375563,3.9148529,5.455978,4.64017,3.8349857,5.112312,4.800822,5.1903386,4.381858,6.6034226,4.762164,6.1731887,5.1081576,7.2879367,5.345266,3.4302526
t27,8.920022,7.1411324,6.379683,7.6333294,7.051569,2.530839,4.0769095,4.5886636,3.87071,5.2477946,2.3674552,6.169654,4.0455637,4.603752,5.7084866,4.6588683,6.528387,6.0934486,4.855022,3.4483228,3.9216483,5.4634714,4.6197734,3.8133194,5.136348,4.8113294,5.2125096,4.362388,6.596164,4.7260804,6.1710334,5.1306796,7.287733,5.368637,3.4109716
t94,8.198265,8.55504,5.5670657,10.981096,-2.1183128,4.7755437,5.1162724,3.534036,6.194328,5.884244,4.0216627,5.4525824,3.2976055,5.2796674,5.627128,4.2807035,7.6852098,6.1800303,4.4101005,4.433024,5.0696087,3.7960236,3.4582047,4.2255635,4.3382435,4.1839767,5.5878196,2.7088778,6.922303,4.679142,6.4945273,5.192989,7.294955,5.583066,4.406637
t95,8.21129,8.583374,5.5479946,10.9558115,-2.1299086,4.781222,5.1108847,3.557044,6.17178,5.8840504,4.035657,5.4781303,3.3164878,5.2726483,5.6296315,4.253823,7.704872,6.163477,4.415614,4.425587,5.076696,3.8039954,3.4517047,4.2258015,4.3494377,4.1967897,5.5831766,2.7360084,6.915122,4.68739,6.475897,5.2072997,7.3172264,5.55759,4.394063
t86,8.243649,8.631671,5.5031486,10.910772,-2.1717494,4.8252277,5.1175103,3.6077862,6.1290727,5.8705854,4.0574503,5.528308,3.3643575,5.2715926,5.598506,4.208635,7.746944,6.1428065,4.4277983,4.416772,5.081541,3.8135219,3.457624,4.2263336,4.376999,4.2246714,5.591678,2.7865582,6.910514,4.6904154,6.433098,5.225918,7.366584,5.509969,4.3654456
t174,8.194881,8.548871,5.5754437,10.95701,-1.860321,4.562698,4.995276,3.5188358,6.1625423,5.9166512,3.9892359,5.426025,3.2474346,5.196775,5.78612,4.2549734,7.6597176,6.082601,4.398581,4.3898144,5.070035,3.8507478,3.401006,4.261984,4.3113475,4.1975017,5.4722114,2.7216837,6.892466,4.734939,6.4953313,5.1858215,7.272483,5.596573,4.419729
t175,8.229599,8.56806,5.5391097,10.918697,-1.8194966,4.5222,4.9552474,3.5491421,6.1231484,5.9006047,3.9806228,5.4531665,3.2663128,5.171369,5.8263416,4.221581,7.6913085,6.042124,4.3989935,4.3518977,5.0622454,3.8881958,3.3697476,4.297848,4.3341503,4.233296,5.4328613,2.7546406,6.881605,4.762441,6.458902,5.173646,7.2997847,5.570386,4.407077
t336,8.217936,8.557828,5.5459094,10.915998,-1.7500079,4.466484,4.9240336,3.5401618,6.1171575,5.91568,3.9689534,5.437701,3.2436328,5.150387,5.8677135,4.21476,7.6784735,6.0180354,4.3925405,4.3375363,5.0619526,3.8925886,3.3491476,4.3014083,4.317584,4.2244782,5.4039073,2.7572699,6.8679314,4.7815886,6.465103,5.1674747,7.286958,5.581261,4.418444
t337,8.227337,8.5683975,5.534535,10.9042,-1.7215736,4.43977,4.899871,3.54964,6.104272,5.911867,3.9668717,5.4468317,3.250964,5.136063,5.8933287,4.2028284,7.6907754,5.9952846,4.392015,4.3225646,5.062074,3.9128468,3.3364246,4.3151264,4.324321,4.2376094,5.3797965,2.7669585,6.863498,4.7936254,6.454699,5.167386,7.2958174,5.5695415,4.4139085
t227,8.259725,8.549555,5.5272713,10.855419,-1.6551229,4.3788157,4.843691,3.5572522,6.0469394,5.9273973,3.9185665,5.455256,3.2201478,5.085686,5.9531784,4.1692386,7.6801305,5.9393334,4.404125,4.2684116,5.0491624,3.9674313,3.287919,4.3669252,4.328901,4.2815423,5.324642,2.8092916,6.840648,4.8434005,6.4318476,5.137367,7.2989635,5.58385,4.4199195
t224,8.190477,8.537558,5.567934,10.906264,-1.6713504,4.393577,4.8560953,3.5160851,6.0999517,5.9568033,3.9333546,5.407428,3.1885953,5.0855694,5.933932,4.1963387,7.6496253,5.9584303,4.382342,4.292062,5.0659213,3.930444,3.291005,4.3203135,4.281578,4.2134724,5.3350577,2.7652066,6.8336844,4.837817,6.4845896,5.157402,7.256413,5.604498,4.4457855
t225,8.226599,8.5616,5.5397344,10.904922,-1.7302985,4.446427,4.9027276,3.544826,6.104432,5.915367,3.9608264,5.442774,3.2433245,5.1336,5.8881583,4.2053375,7.683844,5.997835,4.3929677,4.3217516,5.0607104,3.9140809,3.3350859,4.317237,4.3216276,4.23783,5.381944,2.765635,6.8630652,4.795211,6.457825,5.1640377,7.2910547,5.5765104,4.4169483
t185,8.231227,8.565096,5.5427094,10.921633,-1.8170539,4.522752,4.9609137,3.546543,6.1267095,5.8989496,3.9802868,5.4533916,3.2666283,5.1775756,5.8228483,4.2273674,7.688733,6.0493298,4.401505,4.3574786,5.0615044,3.8881378,3.3762436,4.2968354,4.3362927,4.2347193,5.4388227,2.7508328,6.8861175,4.7563186,6.460879,5.173453,7.2986345,5.573442,4.406356
t145,8.221418,8.568742,5.5464993,10.934777,-1.8936236,4.5880814,5.0048075,3.5464103,6.142982,5.896095,3.9960556,5.455535,3.2777462,5.202711,5.770048,4.2367435,7.6907587,6.0824404,4.4034185,4.377922,5.0658555,3.8606465,3.3973312,4.2746,4.3363447,4.2193284,5.481126,2.7429855,6.8939962,4.7371206,6.468233,5.1830106,7.3003674,5.5710464,4.404255
t43,8.948515,7.13137,6.3925376,7.606144,7.022079,2.5342877,4.049573,4.5377927,3.8670008,5.263787,2.3871846,6.1390467,4.051703,4.5822425,5.749052,4.663947,6.5463367,6.0582767,4.8586392,3.4276416,3.9432573,5.4598455,4.6473584,3.8216107,5.1262627,4.8060412,5.196648,4.3738174,6.632611,4.720189,6.213875,5.101409,7.301857,5.344221,3.4353201
t113,8.169299,8.554284,5.5811305,11.01216,-2.2207005,4.867028,5.1910872,3.5286252,6.231482,5.8897386,4.0529785,5.4460716,3.3065078,5.32624,5.545556,4.3044963,7.6811275,6.2655554,4.407742,4.4674478,5.085714,3.7346592,3.4857569,4.1814423,4.326286,4.146557,5.6599407,2.688246,6.9246364,4.6480627,6.5147614,5.2173977,7.2902255,5.5838876,4.41337
t114,8.197057,8.614348,5.534618,10.949051,-2.2223334,4.8599153,5.1609726,3.5832107,6.175439,5.8839235,4.0760136,5.4947414,3.3520133,5.3037853,5.567724,4.236536,7.7376127,6.2097335,4.426963,4.4335003,5.097234,3.7611325,3.4625897,4.190074,4.348798,4.1721783,5.635131,2.7481961,6.9016166,4.683185,6.470543,5.240364,7.3388567,5.5243816,4.375798
t89,8.239801,8.648919,5.4945054,10.904567,-2.237951,4.875491,5.1422234,3.619528,6.126099,5.8715544,4.0801744,5.540956,3.382186,5.288211,5.566017,4.197903,7.7637386,6.1551356,4.433212,4.424032,5.0923953,3.794714,3.4638858,4.2088795,4.380794,4.2171445,5.6171565,2.7931597,6.906698,4.6857376,6.428912,5.243422,7.379287,5.4935374,4.3579655
t109,8.210916,8.60159,5.5356226,10.966544,-2.2799735,4.912788,5.1806626,3.5769427,6.1854324,5.8721423,4.0637174,5.5004287,3.3535326,5.319404,5.520893,4.257208,7.7282014,6.228685,4.4278245,4.4499936,5.083702,3.7663972,3.4860766,4.1974535,4.363716,4.188296,5.6515684,2.7379668,6.924681,4.66023,6.4705205,5.2223334,7.3399606,5.537928,4.3815804
t117,8.216266,8.614896,5.526613,10.965875,-2.3436081,4.968129,5.2087574,3.5897896,6.184477,5.8669214,4.076421,5.5175433,3.372332,5.338522,5.478861,4.2531605,7.740026,6.245532,4.4346776,4.4591727,5.0871453,3.7570653,3.4998085,4.1874533,4.3735085,4.190946,5.6777554,2.7473648,6.9296565,4.6485753,6.4636407,5.2297072,7.355848,5.526321,4.375642
t197,8.013151,8.516807,5.6479383,11.219137,-2.4597783,5.146042,5.477505,3.429511,6.4436636,5.8971844,4.1400204,5.2842994,3.2648053,5.4074354,5.1736965,4.431869,7.599802,6.5603337,4.3185563,4.6379356,5.096149,3.4396842,3.6014938,4.013978,4.2114506,3.943899,5.950857,2.5090733,6.9615993,4.529781,6.628379,5.2519755,7.182202,5.6387243,4.4572806
t212,8.059432,8.526698,5.64157,11.177199,-2.445237,5.1044707,5.418237,3.4368155,6.4066854,5.903127,4.1146765,5.3141713,3.264239,5.38417,5.230238,4.410956,7.610157,6.504266,4.3268914,4.6155624,5.1014075,3.5076349,3.5703528,4.0716357,4.226318,4.0010657,5.878675,2.5371003,6.95347,4.5545855,6.6157455,5.2553687,7.1955376,5.63211,4.453451
t213,8.009761,8.520661,5.6480737,11.217316,-2.4614122,5.1464124,5.4818215,3.4310877,6.443737,5.9002495,4.143315,5.277034,3.2651649,5.4043174,5.1780133,4.426891,7.601667,6.553897,4.316084,4.633294,5.0993037,3.4351873,3.5980804,4.010349,4.2043495,3.9407513,5.9525213,2.5128155,6.959247,4.530806,6.6286297,5.256767,7.182319,5.6363473,4.456322
t233,7.9651375,8.52054,5.6742496,11.245395,-2.4553711,5.1368012,5.5072837,3.3937328,6.475595,5.9227586,4.16664,5.247397,3.2299488,5.3902073,5.155769,4.439325,7.5750175,6.579397,4.2844334,4.660502,5.1088495,3.3866713,3.5866387,3.9767332,4.1703444,3.8946214,5.9885087,2.4805803,6.95036,4.534753,6.6660624,5.272727,7.145649,5.6486263,4.4784803
t234,7.932751,8.555803,5.721373,11.241452,-2.4382734,5.109309,5.5284543,3.3506243,6.4814696,5.9829793,4.219939,5.2349863,3.1861072,5.365322,5.150285,4.420025,7.5550656,6.5753417,4.261497,4.6692867,5.160269,3.3805535,3.529068,3.94437,4.1419783,3.88751,5.999517,2.473519,6.8950353,4.5832143,6.7224045,5.3345866,7.10851,5.625557,4.5156
t201,8.129155,8.527456,5.5751085,11.154982,-2.450779,5.120952,5.367308,3.5194113,6.364057,5.8317385,4.0577188,5.374978,3.3444333,5.4179807,5.228618,4.3939238,7.676848,6.5085983,4.3948593,4.57316,5.052987,3.567393,3.619604,4.1267114,4.3014755,4.0631576,5.845281,2.5801492,6.9909563,4.5433116,6.5354776,5.1806226,7.2725754,5.600954,4.398861
t202,8.172666,8.521202,5.5713816,11.075388,-2.407203,5.088624,5.3276687,3.5356228,6.2926803,5.83957,4.058485,5.420476,3.3526955,5.416191,5.340957,4.372771,7.6786065,6.3969445,4.4140925,4.5349073,5.067742,3.6512864,3.598212,4.147375,4.3390536,4.1271634,5.791363,2.6376069,6.9741144,4.5524783,6.5097613,5.2059445,7.2954626,5.600509,4.3987184
t198,8.112255,8.520643,5.5921526,11.157384,-2.4614108,5.1434975,5.3972015,3.5040998,6.370427,5.8480315,4.079885,5.36709,3.3344069,5.4304385,5.2198987,4.4042745,7.659232,6.511939,4.3890486,4.5856934,5.068854,3.548537,3.6193926,4.0991406,4.2958837,4.0509715,5.8718586,2.574139,6.982973,4.5334663,6.5523314,5.2043233,7.2597384,5.60984,4.412458
t285,7.9528217,8.49558,5.6743174,11.262749,-2.4493074,5.13827,5.513809,3.3847082,6.487747,5.9035325,4.1484933,5.2427545,3.2234302,5.3970437,5.14858,4.4645615,7.559308,6.6005244,4.278567,4.681641,5.0895543,3.3526404,3.6163406,3.9655144,4.17549,3.8638687,6.014842,2.4593081,6.973625,4.51037,6.6644945,5.2485313,7.136115,5.675849,4.480348
t286,7.9240856,8.503696,5.6461205,11.265692,-2.483933,5.168536,5.5465846,3.4172246,6.4932065,5.8863835,4.169135,5.2221336,3.2552516,5.407511,5.137765,4.4491906,7.591862,6.598708,4.2854075,4.655484,5.0713806,3.3246806,3.6279726,3.9346802,4.154839,3.8336504,6.0458155,2.4768276,6.981737,4.5020795,6.641326,5.2380996,7.159756,5.6605945,4.4480968
t205,8.155864,8.52627,5.568839,11.1111355,-2.4397511,5.122117,5.3601894,3.537013,6.323404,5.8319836,4.0636935,5.395968,3.3598847,5.425963,5.280747,4.3809867,7.6826835,6.453189,4.4134545,4.5498967,5.063829,3.6053305,3.6149383,4.1294274,4.326196,4.0977793,5.8307004,2.6165524,6.9808908,4.5438147,6.514942,5.1987863,7.2931566,5.5969234,4.3927555
t266,7.88884,8.466731,5.637182,11.299374,-2.4354568,5.1540823,5.5227757,3.4070494,6.5166297,5.855492,4.138773,5.207921,3.2480812,5.407208,5.142376,4.488192,7.5557027,6.625224,4.2761846,4.691152,5.044373,3.2881498,3.6617022,3.924445,4.1448903,3.7960408,6.044561,2.439275,7.0167837,4.4671173,6.6260347,5.204523,7.1484494,5.7019997,4.4568486
t267,7.967131,8.505085,5.673052,11.258543,-2.440544,5.1313915,5.4982166,3.3865962,6.4848456,5.914897,4.1537757,5.2426476,3.2228177,5.38707,5.1599617,4.4552526,7.558966,6.586714,4.275798,4.6759124,5.099452,3.3757308,3.5992043,3.980803,4.171194,3.8848433,5.993062,2.465739,6.965021,4.519922,6.663753,5.26136,7.1384964,5.6673417,4.4840283
t218,8.080921,8.506983,5.5980115,11.191235,-2.4885259,5.1834326,5.4408274,3.4947412,6.4031277,5.8422456,4.090266,5.3379474,3.3320162,5.447124,5.17863,4.4257693,7.646135,6.549934,4.3768797,4.607482,5.0628433,3.4929168,3.646183,4.0644903,4.2783675,4.008977,5.9248514,2.549407,6.9970164,4.5052657,6.5625186,5.2009006,7.2462845,5.6254697,4.4155354
t207,7.9842997,8.461991,5.6421037,11.302001,-2.4309642,5.1444736,5.4864883,3.3976886,6.5154157,5.8742924,4.1232996,5.219714,3.2339146,5.399892,5.159824,4.4916973,7.543773,6.614903,4.261754,4.699478,5.043886,3.3873973,3.6512,3.9969368,4.1816688,3.8940754,5.9820437,2.436712,7.0177045,4.4662285,6.6336946,5.2044144,7.1406155,5.706144,4.4679747
t216,8.165864,8.537482,5.572673,11.074432,-2.4580188,5.154998,5.413864,3.5479324,6.292576,5.8444347,4.1099725,5.362056,3.3740761,5.4289813,5.3106065,4.365019,7.6821537,6.417791,4.4271526,4.526913,5.0997963,3.5959897,3.5995584,4.0887127,4.322324,4.1040297,5.8669295,2.6507492,6.945417,4.5523252,6.502642,5.261887,7.3090363,5.591643,4.38261
t217,8.112901,8.520325,5.589704,11.160755,-2.4581788,5.1488833,5.4037185,3.507906,6.3717656,5.8459973,4.0817347,5.3582473,3.3389864,5.4329643,5.222088,4.405073,7.6572595,6.5118313,4.3918996,4.586395,5.0706725,3.5425763,3.624719,4.0930734,4.2949224,4.0480466,5.8791122,2.5741067,6.9840155,4.5281777,6.5481544,5.206226,7.2622213,5.6115313,4.4098606
t169,8.18536,8.554584,5.558211,11.03731,-2.3582122,5.0072985,5.2630258,3.546583,6.255788,5.85215,4.0550375,5.450785,3.3455899,5.367124,5.4146924,4.3265147,7.698248,6.3280864,4.412616,4.501483,5.0689006,3.6998525,3.5475934,4.173698,4.340978,4.1469646,5.729761,2.6714785,6.9561977,4.6019325,6.498271,5.2055106,7.3079615,5.5776577,4.3921547
t170,8.184477,8.57195,5.5588546,11.021578,-2.3398538,4.9755363,5.237489,3.5479198,6.2391324,5.8678355,4.063229,5.464156,3.3396897,5.349637,5.4433465,4.3041134,7.702637,6.304922,4.414513,4.4886217,5.07764,3.7143621,3.5202534,4.1749234,4.345065,4.1538424,5.7071447,2.6885302,6.9436693,4.6250873,6.49957,5.2138643,7.311874,5.566393,4.396081
t104,8.180046,8.531689,5.5539794,11.065787,-2.3365784,5.012098,5.2927675,3.5465977,6.285497,5.8238163,4.0357547,5.4051895,3.3513355,5.374981,5.397404,4.3551745,7.6960917,6.352704,4.4071903,4.5086403,5.051752,3.6715624,3.5792756,4.174665,4.314491,4.119738,5.756534,2.6409395,6.96786,4.582068,6.493748,5.187502,7.2982583,5.592295,4.3765106
t57,8.958626,7.125732,6.395553,7.602833,7.0044546,2.5328262,4.046506,4.5358157,3.8637567,5.270649,2.3963704,6.1284795,4.05742,4.5780773,5.757849,4.665829,6.5520244,6.050522,4.8607173,3.4256544,3.9425347,5.457306,4.6572986,3.8218718,5.1244397,4.809182,5.1912665,4.374797,6.643215,4.7191477,6.2216516,5.0919404,7.3013563,5.3355284,3.4415379
t45,8.951848,7.1541386,6.3998694,7.582726,7.0182185,2.5564926,4.0273876,4.486117,3.8873713,5.2517424,2.3681996,6.1516623,4.024284,4.548449,5.7796273,4.671003,6.568112,6.0343604,4.86261,3.4204407,3.9770715,5.4721036,4.650048,3.8171487,5.127168,4.798351,5.2165117,4.376594,6.6361737,4.6932864,6.247902,5.10901,7.3266897,5.3415895,3.4434676
t40,-1.3827962,5.8788576,5.6725116,4.007113,5.493925,2.0111706,5.2262254,3.6723592,4.841544,5.642825,3.0102108,5.7856684,3.2176619,5.14228,6.18287,4.7207565,5.808514,5.276253,3.9437962,2.2700148,5.375165,5.6194363,3.9903724,5.1519346,4.526312,5.1682653,5.013244,3.3198268,7.139039,5.6152377,6.554681,4.2829156,6.878652,5.2581553,4.5420847
t87,-1.5486323,5.949977,5.710529,4.063634,5.567561,2.1271741,5.1930256,3.7428172,4.9830575,5.5723243,3.0856826,5.746803,3.2939198,5.1920867,6.272287,4.7211924,5.8666296,5.2454853,3.9135716,2.255545,5.354688,5.493288,3.9979508,5.137639,4.523524,5.026129,5.1220756,3.3036332,7.0078516,5.55563,6.4755187,4.170964,6.876714,5.28735,4.4937587
t259,-2.7166805,6.654125,5.3423505,4.8352456,5.702756,2.017268,4.765281,3.7494166,5.834669,4.5707016,3.8431616,4.994898,3.7663465,5.7716737,6.3872967,4.3196874,6.2072654,5.2260284,4.004929,1.6548748,5.283153,4.427426,4.1164675,5.4525905,4.59472,4.793728,5.876833,3.534626,6.3545923,5.6403856,6.3909907,3.9946113,6.7111263,5.483419,4.2004547
t280,-2.7247791,6.6385283,5.357501,4.830443,5.7212043,2.0399039,4.790395,3.7606163,5.8306394,4.575617,3.8231995,4.954558,3.7976203,5.7727575,6.420658,4.291842,6.200439,5.1943965,3.9874818,1.6713208,5.316281,4.4399133,4.1530356,5.478306,4.6121755,4.771814,5.845979,3.5575294,6.319271,5.6080885,6.4229274,4.025332,6.6733594,5.478979,4.167482
t322,-2.7657406,6.6795583,5.3285613,4.8610764,5.706871,2.0097094,4.776935,3.716565,5.808102,4.5369797,3.831767,5.009322,3.7826064,5.796106,6.403628,4.3008094,6.2097287,5.2075205,4.0123186,1.6200521,5.2845807,4.393561,4.1208725,5.445697,4.5803404,4.78463,5.8876305,3.5453238,6.338182,5.632239,6.391373,3.9890072,6.7077656,5.502624,4.180998
