,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
t150,-0.06495867,19.456959,0.12630136,-0.320355,10.305803,-0.2813906,0.49433324,1.8148118,-0.1530314,2.7212634,0.06037178,-0.2940353,-0.45953497,9.731669,-0.11391545,1.9579802,2.6718266,-0.20277365,-0.18139198,-0.03367491,0.013927802,-0.19130331,-0.14916739,7.6738534,7.670176,7.7723565,8.325802,0.70641947,0.45359206,-0.013210026,15.777268,-0.71745974,0.06537698,3.3154256,3.5781515,-0.072467506,0.3682504,8.6994295,-0.0004671921,5.3681474,-0.0342888,22.508297,15.639544,2.0339725,0.8828424,4.37389,6.0078516
t167,-0.051747516,18.187832,0.122385904,-0.34342676,11.816792,-0.25142488,0.019295152,2.6336296,-0.17293848,1.98612,0.059821937,-0.27418244,-0.48868465,10.917655,-0.094163075,2.5889282,2.9351869,-0.20617324,-0.19648337,-0.026142897,0.013596303,-0.1903991,-0.1400831,6.319708,8.589914,8.632134,8.371091,0.5004924,0.375316,-0.018488912,15.131743,-0.6561526,0.06453776,3.1527286,2.8229098,-0.06785824,0.2830477,9.436618,-0.00046379812,5.6776414,-0.035431173,24.251333,15.99532,1.6873137,0.8131168,5.8479857,5.049787
t168,-0.055096388,18.537388,0.12359685,-0.33819354,11.39977,-0.25902337,0.13487206,2.4262586,-0.16788314,2.159866,0.05976984,-0.28197083,-0.48008186,10.607876,-0.09903705,2.403189,2.8396287,-0.20562427,-0.19226055,-0.02843107,0.013716208,-0.19147499,-0.14248742,6.6782126,8.350816,8.414232,8.355037,0.54443365,0.39686197,-0.01694994,15.311512,-0.6694877,0.06568022,3.2006109,3.0041163,-0.06925009,0.3079471,9.20363,-0.0004650468,5.590153,-0.035126653,23.784702,15.912121,1.7883208,0.8346252,5.4156713,5.291045
t105,-0.07951927,20.524818,0.1309291,-0.29292497,8.825738,-0.30920854,0.9146419,1.1950428,-0.13213906,3.4765854,0.061232135,-0.30123347,-0.4535518,8.531406,-0.13229528,1.3663071,2.5915966,-0.19561277,-0.16916615,-0.041199125,0.014208453,-0.18417527,-0.152814,9.06409,6.9074426,7.1200633,8.156002,1.0768707,0.52954763,-0.008995116,16.360437,-0.7679123,0.063410506,3.397242,4.408745,-0.07748676,0.43969226,7.9899893,-0.00046666822,5.068353,-0.033212896,20.780487,15.170823,2.3186834,0.8533642,3.23977,7.0159583
t147,-0.046243485,17.528767,0.116633646,-0.35454282,12.5002985,-0.23478234,-0.009788587,3.1246548,-0.18541658,1.6506763,0.059384648,-0.27718443,-0.5218318,11.491352,-0.08228984,2.9171567,3.1181207,-0.2035943,-0.20383045,-0.022124588,0.013447277,-0.19146423,-0.13333903,5.5332766,9.0509205,9.087762,8.249071,0.3951402,0.33146417,-0.02195044,14.667013,-0.6313394,0.06219175,3.0268235,2.4161634,-0.06453272,0.23958103,9.831647,-0.00045957876,5.653,-0.03641222,24.888813,15.966736,1.5474503,0.8570691,6.673877,4.581875
t148,-0.053234935,18.31557,0.11850777,-0.3422061,11.593046,-0.2500095,-2.9537165e-05,2.6617167,-0.17299488,2.0454834,0.059263393,-0.29054362,-0.49401268,10.797267,-0.09473084,2.5254135,2.9204319,-0.20310785,-0.19384156,-0.027203586,0.013750092,-0.19249113,-0.13856708,6.3501062,8.532199,8.628887,8.237175,0.52608126,0.38066024,-0.018582202,15.1001005,-0.65883565,0.06479062,3.1273055,2.8580961,-0.06770975,0.29481548,9.3264065,-0.00046128588,5.497181,-0.03569867,23.884052,15.830033,1.7500538,0.86182994,5.741206,5.1031294
t49,-0.11520915,22.754541,0.14908776,-0.21436274,5.2579727,-0.3794748,1.9587578,0.06804117,-0.07615521,5.4277596,0.0646717,-0.34696358,-0.46704113,5.762763,-0.19847213,0.012915289,2.4834964,-0.17604528,-0.13516496,-0.06095873,0.015160634,-0.17496985,-0.12638766,12.387821,5.214053,6.0349245,7.4972157,2.0201104,0.699272,0.5209415,17.768522,-0.8829239,0.057483338,3.405246,6.5735955,-0.08998709,0.61182916,6.2891197,-0.0004439432,4.076684,-0.030141186,16.188848,13.5449,3.0160267,0.28737652,0.605635,9.443652
t47,-0.11785025,22.838142,0.15118138,-0.20373788,4.861045,-0.38656944,2.1067324,-0.0047409562,-0.06892842,5.5996723,0.06436928,-0.35552865,-0.45627096,5.453913,-0.20513259,0.0032276807,2.5410166,-0.17549987,-0.13057955,-0.0627497,0.01521528,-0.17465226,-0.12195318,12.664441,5.0870323,5.986605,7.4248414,2.1515346,0.71553326,0.73860407,17.915958,-0.8890735,0.055557713,3.4005592,6.739222,-0.09033027,0.6274388,6.098884,-0.0004397261,3.9595551,-0.029084355,15.670762,13.306446,3.0657103,0.23213072,0.34407187,9.670337
t43,-0.1263578,23.317293,0.15733539,-0.18174179,4.043763,-0.40901977,2.439463,-0.04620849,-0.0514718,6.102914,0.06481395,-0.37519792,-0.4523249,4.860039,-0.2276226,0.013905295,2.6186254,-0.17197101,-0.12121172,-0.067612685,0.015510132,-0.17491828,-0.11268328,13.425879,4.6780677,5.7948256,7.3868866,2.4415252,0.7570999,1.2658387,18.397867,-0.90756184,0.05186798,3.379756,7.229415,-0.09298237,0.664698,5.6756406,-0.0004373248,3.7350297,-0.027270932,14.498693,12.887624,3.1606383,-0.00035454682,-0.03937408,10.346631
t26,-0.13443476,23.048872,0.15524608,-0.13631493,2.8080359,-0.42872885,3.0547285,-0.11258844,-0.021447267,6.559842,0.062674664,-0.38841087,-0.44701305,3.96425,-0.25817043,0.029138235,2.7089558,-0.1640596,-0.10216424,-0.072103895,0.015425205,-0.1624206,-0.096017815,14.125798,3.7929456,5.201813,7.257978,2.8122456,0.79824406,2.29185,18.495346,-0.9122491,0.04950269,3.0396664,7.94817,-0.0946194,0.700104,4.7610354,-0.00041355408,3.263487,-0.022730585,12.2253275,11.699963,3.0634794,-0.008412393,-0.18149182,10.950226
t21,-0.118853286,19.270079,0.0975859,-0.010337598,-0.0024003454,-0.44485903,4.4365177,-0.29432982,1.9210608,6.5995097,0.060485907,-0.23775414,-0.4357278,2.4215755,-0.340534,0.07851016,3.0079558,-0.115774184,-0.05763317,-0.072263025,0.012705892,-0.114144735,-0.07741553,13.670953,-0.00040933216,1.4659203,7.265169,2.7598243,0.7880218,5.609801,17.124601,-0.8476145,0.069053926,1.6806029,9.641006,-0.09591484,0.67406887,2.0528057,-0.00035340333,1.9439528,-0.0077467607,5.896675,7.0959315,1.8712734,-0.02942582,-0.5405668,11.115613
t12,-0.092402406,13.926975,0.075978346,2.0995917,-0.04712307,-0.37830913,4.528139,-0.22800449,3.9415538,5.6975937,0.04853854,0.24668129,-0.40558213,1.5294572,-0.2834201,0.10347211,3.9382677,-0.108585395,-0.018135203,-0.05542127,0.010477748,-0.021809995,-0.038187563,11.296308,-0.051004626,-0.04710044,5.427449,2.4440238,0.7088355,9.242338,13.916914,-0.75951433,0.10113815,0.018100614,9.807843,-0.071662396,0.609252,0.33107892,-0.00023848756,-0.008419263,0.9597581,0.91556513,1.9840004,0.042875055,-0.040939767,-0.59637564,9.56076
t13,-0.08514482,12.655453,0.07477648,2.224699,-0.04460047,-0.34695533,4.2282863,-0.183756,3.7662215,5.323512,0.04335638,0.45281512,-0.39704928,1.6211334,-0.2562757,0.097100325,3.7391062,-0.10833248,-0.019019451,-0.04796097,0.009527363,-0.013786289,-0.028987074,10.168431,-0.052272387,-0.062772684,5.094802,2.206022,0.65429205,9.266952,12.68675,-0.6986708,0.098605104,-0.013604047,9.261239,-0.06505368,0.54949075,0.13684078,-0.00021979903,-0.014492909,1.0328382,0.5599543,1.5196459,0.0005157792,-0.04347274,-0.5667065,8.8368025
t14,-0.0875034,12.803699,0.08054161,2.4400418,-0.051840235,-0.35395977,4.2905607,-0.19074148,4.1475883,5.4220214,0.044113938,0.6609217,-0.39229912,1.4688586,-0.26574242,0.1048454,3.9312031,-0.11113728,-0.014950344,-0.04983865,0.009931662,-0.0044189547,-0.026470266,10.496222,-0.057195533,-0.064485304,5.028585,2.3319144,0.6807566,9.768005,13.043924,-0.72341835,0.10430173,-0.024014432,9.533062,-0.06552294,0.5785948,0.0762352,-0.00022237274,-0.0209137,1.2127956,0.13816707,1.2404071,0.00069779204,-0.04365268,-0.5934925,9.021855
t11,-0.081276745,12.457538,0.06808823,1.959792,-0.033521637,-0.33864495,4.0949583,-0.18427645,3.2262084,5.117022,0.04280483,0.14775078,-0.39017957,1.8417051,-0.24282306,0.087240085,3.3882227,-0.10622638,-0.024192998,-0.045894332,0.009078833,-0.029546978,-0.028345475,9.705604,-0.043909103,-0.059326965,5.2150326,2.075165,0.625531,8.520031,12.234436,-0.6631478,0.09212091,-0.0030173098,8.871976,-0.06531522,0.5105967,0.34168878,-0.00021690856,-0.001395848,0.74872553,1.1094341,1.9620398,0.00025955914,-0.04365166,-0.53183895,8.537048
t4,-0.07694479,11.152634,0.083839945,2.6275854,-0.05074821,-0.31329557,3.898841,-0.14480126,4.06936,4.8302946,0.037988856,0.9403353,-0.33623853,1.3720948,-0.22876348,0.09725749,3.6531937,-0.107031435,-0.00968103,-0.0434171,0.008991439,0.08984606,-0.015142728,9.327745,-0.0578467,-0.0806096,4.463643,2.174699,0.6216896,9.667426,11.580093,-0.6393845,0.09972956,-0.0452357,8.787931,-0.05555776,0.514361,-0.0043836185,-0.00020352591,-0.02702051,1.3918083,-0.034948427,0.6159255,0.0012352564,-0.04449492,-0.5542027,7.9721923
t3,-0.09212182,11.895429,0.097744204,3.5634744,-0.08199293,-0.36717102,4.351578,-0.20171072,5.6748424,5.658874,0.042171806,1.9545041,-0.33334786,0.65272105,-0.29159123,0.12464565,4.258683,-0.11379431,0.23433475,-0.04885154,0.011180769,1.1932534,-0.0053833406,10.581164,-0.08292474,-0.11147642,4.220235,2.3808725,0.7417917,12.007093,12.9843855,-0.7737693,0.13230678,-0.11059941,9.932933,-0.057523537,0.61774194,-0.0066981805,-0.00020933758,-0.054101445,2.3317072,-0.15355818,-0.036558244,0.0022649872,-0.04033653,-0.6333186,8.891321
t1,-0.0859915,11.343395,0.09235488,3.4274616,-0.07348369,-0.34299374,4.1441064,-0.17839377,5.235657,5.3653197,0.040049843,1.7373726,-0.33046633,0.81007457,-0.268293,0.116344735,4.0511613,-0.11189187,0.09353747,-0.045179028,0.010371538,0.982596,-0.0045461305,9.998,-0.07657427,-0.10861313,4.133592,2.2448034,0.69703823,11.35183,12.278956,-0.72027826,0.123336,-0.10133555,9.477238,-0.05424799,0.57507265,-0.0087521635,-0.00020035963,-0.048175678,2.1609821,-0.13633996,-0.022816414,0.0022099265,-0.04416535,-0.604001,8.415097
t2,-0.08517,9.126279,0.094249874,5.0335484,-0.109366864,-0.37364954,4.4199204,-0.166431,6.6403294,5.5396447,0.036769953,3.7480462,-0.23861872,-0.029192058,-0.30277964,0.1173955,3.8445377,-0.115080126,1.3934164,-0.040086154,0.012054158,2.939407,0.84846884,9.046938,-0.11304926,-0.18631946,2.7648542,1.7967063,0.7409983,14.689564,10.90202,-0.76568013,0.16943276,-0.20844309,9.099781,-0.03996986,0.5158237,-0.018117392,-0.00016564653,-0.0921125,3.233566,-0.3403049,-0.210759,0.0040819296,-0.01854242,-0.69717526,7.409361
t10,-0.082449555,7.125713,0.09473512,5.744588,-0.122579776,-0.3815555,4.555068,-0.12627293,7.0339956,5.2088523,0.032135665,4.7993402,-0.16268702,-0.08401599,-0.2887848,0.10331248,3.323718,-0.119918786,2.3451164,-0.037561335,0.012395906,3.9670901,1.6699393,7.956777,-0.13118997,-0.22984116,1.7912456,1.4317789,0.739859,16.288404,9.34375,-0.74391,0.1898552,-0.25432804,8.16891,-0.029804016,0.42413247,-0.0189236,-0.0001426266,-0.1102907,3.4235027,-0.44938847,-0.3115954,0.0052020857,-0.005208362,-0.7675415,6.1993127
t18,-0.07574965,4.385695,0.08563548,6.4611907,-0.133225,-0.37704143,4.580095,-0.08173823,7.1229463,4.595754,0.02821669,5.754153,-0.0832294,-0.14872622,-0.27505377,0.086360596,2.4522476,-0.12152935,3.190723,-0.034059808,0.012372206,5.0078983,2.738094,6.309936,-0.14702642,-0.2690875,0.5614147,0.98605794,0.6953212,17.503002,7.068579,-0.7063822,0.20901786,-0.29819292,6.8685055,-0.017157461,0.29548165,-0.026242003,-0.00011218184,-0.128684,3.431842,-0.5693446,-0.41276786,0.00652619,0.073369205,-0.8142044,4.4511456
t160,-0.020957595,0.0038290778,4.7928805,4.780823,-0.04939334,-0.100358404,-0.016400494,1.789116,-0.03246888,-0.12206802,0.033496108,-0.09424615,2.5376709,-0.051834725,-0.22267248,0.041978255,-0.0060943044,-0.059622712,-0.03656966,-0.02081689,0.005706285,4.8718777,5.4888945,0.35621312,-0.060189728,-0.16936262,-0.008925563,-0.023835551,0.28694502,7.77637,0.08238257,-0.13355632,0.0932791,-0.2412814,2.7136092,-0.016995352,0.009543995,-0.0625831,-0.00012394138,-0.10010383,-0.0049309526,-0.30336556,-0.0006591669,0.004629663,-0.032168392,-0.23265783,-0.06081858
t161,-0.015869755,0.004033095,5.2050343,4.8119397,-0.045454986,-0.081725344,-0.021248952,1.8911579,-0.048668597,-0.12127113,0.036942642,-0.19310042,2.536334,-0.055283412,-0.24495992,0.043307986,-0.0056930706,-0.050732497,-0.053284325,-0.01928017,0.0055753086,4.6170893,5.6951785,0.2723074,-0.05702753,-0.14261706,-0.0155262025,0.16823456,0.2749913,5.8499565,0.089734666,-0.098280974,0.074039295,-0.19815129,2.8406827,-0.019392585,0.044571128,-0.06613127,-0.000121450474,-0.10670256,-0.0049679982,-0.2685241,0.62266964,0.0039747,-0.034927797,-0.17082497,-0.07005746
t171,-0.018365078,0.0038650036,4.977148,4.810686,-0.0490653,-0.09955071,-0.016087884,1.7763957,-0.037215922,-0.11834105,0.035088997,-0.117984824,2.6088085,-0.05187932,-0.2312997,0.042449996,-0.00617122,-0.055749204,-0.039627723,-0.020521691,0.005610087,4.8724504,5.4602,0.3615364,-0.06160795,-0.16001327,-0.011078816,-0.004931359,0.2852647,7.3511095,0.08496973,-0.12614447,0.08983587,-0.22735567,2.6477036,-0.017967267,0.02128097,-0.062093098,-0.00012454427,-0.1007437,-0.005678277,-0.2989189,0.16340315,0.004466712,-0.030621825,-0.22802019,-0.0665433
t181,-0.023105254,0.0039190627,4.7301,4.854901,-0.05103354,-0.11130785,-0.014810168,1.7760638,-0.02856518,-0.11039928,0.034184176,-0.061250545,2.5553036,-0.056037176,-0.21811675,0.041017126,-0.0059128534,-0.05975315,-0.03324873,-0.021042699,0.005786188,5.0793347,5.394239,0.44833186,-0.06309895,-0.17178228,-0.007422451,-0.022334758,0.29444185,8.323756,0.08132577,-0.14310746,0.09649549,-0.25067484,2.6288815,-0.01701593,0.07363461,-0.057902932,-0.00012534673,-0.097408704,-0.0055085123,-0.31768715,-0.013708004,0.004861912,-0.029842524,-0.24863878,-0.058455013
t182,-0.014236106,0.0039403625,5.3276625,4.8747807,-0.04482801,-0.081188194,-0.022871235,1.9626664,-0.05387504,-0.12700436,0.039786346,-0.2077645,2.4008932,-0.05164437,-0.24865513,0.043753747,-0.0054115164,-0.045749035,-0.05793878,-0.019325519,0.0052844943,4.65307,5.7209535,0.3448024,-0.059019536,-0.13243683,-0.017004164,0.38904053,0.27789283,5.2431703,0.09477123,-0.081354685,0.06710598,-0.18685949,2.8807235,-0.019853612,0.045859456,-0.06797091,-0.00012204543,-0.110109136,-0.00596409,-0.26804936,0.8656518,0.0038160044,-0.035124093,-0.16696915,-0.074784845
t159,-0.022137268,0.004598437,5.514003,5.4651785,-0.06310302,-0.12580286,-0.010044382,1.8118569,-0.018086826,-0.1018479,0.03929541,0.052965112,2.9656923,-0.06761066,-0.24324003,0.052796066,-0.006043396,-0.07285585,-0.025536316,-0.02682805,0.006388064,5.9248657,5.97281,0.79832166,-0.075438924,-0.22167332,-0.0030362261,-0.07992138,0.35065442,10.578453,0.07553799,-0.19725144,0.12327643,-0.33365986,3.0682533,-0.020818086,0.109685086,-0.047199227,-0.00013332508,-0.09287811,-0.00527694,-0.3954715,-0.039724283,0.00605354,-0.032296307,-0.32343203,-0.04866439
t190,-0.011558391,0.0039902446,6.5617304,5.4576573,-0.05658604,-0.09646413,-0.018053018,1.9690799,-0.050491285,-0.13759555,0.04252203,-0.1583247,2.8768642,-0.05327775,-0.27858257,0.05321109,-0.0066849426,-0.057486854,-0.047426082,-0.026766619,0.006054468,5.5476885,6.1919746,0.43704513,-0.06469873,-0.17830776,-0.010195866,-0.048419777,0.31623033,7.862985,0.08998051,-0.14166953,0.101971515,-0.2798275,3.2486296,-0.025551837,0.033894934,-0.062258106,-0.00013273243,-0.10843151,-0.006706514,-0.3379477,0.5645238,0.0049487986,-0.038839966,-0.26461264,-0.0702675
t198,-0.014970099,0.0041628797,6.4025693,5.5330014,-0.0586332,-0.107626356,-0.01618718,1.948342,-0.040923405,-0.12877668,0.04160734,-0.106830984,2.9288352,-0.056506794,-0.26941517,0.054060675,-0.00656465,-0.062368464,-0.04056761,-0.02768974,0.0061720335,5.7091203,6.1904836,0.5689997,-0.066880785,-0.19103298,-0.006946007,-0.055944636,0.32839295,8.818201,0.08644934,-0.1609037,0.10967799,-0.3013669,3.278259,-0.025052974,0.014726208,-0.05797344,-0.00013584108,-0.10404918,-0.006577632,-0.3592675,0.21294749,0.005392009,-0.03866375,-0.28494543,-0.06257271
t226,-0.007385313,0.004225458,7.0185094,5.592845,-0.05410415,-0.08938303,-0.019199608,2.0933402,-0.059293043,-0.13826516,0.046365157,-0.20890497,2.8707736,-0.059688535,-0.29809114,0.053875208,-0.0064712716,-0.05155878,-0.056346267,-0.026727784,0.0057344353,5.518148,6.4000363,0.44947582,-0.0645533,-0.16568123,-0.01359836,-0.01226705,0.3136096,6.7908864,0.0938185,-0.1235828,0.09112671,-0.25659525,3.4011905,-0.02737671,0.05777311,-0.0632541,-0.00013399485,-0.11675101,-0.007364294,-0.3299653,0.90561074,0.0046124985,-0.04142557,-0.2304217,-0.07626736
t227,-0.0060983296,0.00449952,7.2174134,5.698385,-0.051945787,-0.08399182,-0.019668669,2.2263908,-0.065233864,-0.14281778,0.049344078,-0.25096262,2.7934475,-0.064271346,-0.3116996,0.05056868,-0.0062484057,-0.04353383,-0.06384228,-0.025481354,0.0054337955,5.5356865,6.5211434,0.48347142,-0.06434385,-0.14969097,-0.016242106,0.21793953,0.31420213,5.696297,0.098562956,-0.10265622,0.08037701,-0.23608354,3.4419057,-0.029178718,0.07917333,-0.06602943,-0.00013011001,-0.123171695,-0.00806404,-0.31826973,1.0877212,0.0043270644,-0.040992256,-0.19647475,-0.08202623
t225,-0.006755395,0.004285079,7.120699,5.623344,-0.053657323,-0.08701636,-0.019648036,2.1341991,-0.061728764,-0.1368959,0.04758272,-0.22275062,2.8459656,-0.061193608,-0.3042837,0.052715227,-0.006390708,-0.0485537,-0.059022687,-0.026188422,0.0056167315,5.543492,6.4423037,0.44804817,-0.06432251,-0.16032264,-0.01440684,0.0056631826,0.31319904,6.350018,0.09606785,-0.12108768,0.0868564,-0.2480785,3.4275317,-0.028078044,0.067851864,-0.06488747,-0.0001320961,-0.11880544,-0.0076286574,-0.32413575,0.98889804,0.0044667246,-0.041134696,-0.21760486,-0.07866595
t173,1.5815371,0.013505575,6.9321213,5.421655,-0.03160168,-0.09968073,0.37912598,3.524833,-0.07936662,-0.34332943,0.0678597,-0.3679614,2.4785087,-0.015825428,-0.3367577,0.053502295,-0.0002687704,-0.01959294,-0.08356564,-0.013948357,0.0038405242,4.7403703,7.4485283,-0.003784788,-0.065692775,-0.029396089,-0.012663938,2.0579352,0.22200167,0.4830809,0.1291292,1.1827687,0.04599141,-0.1319498,2.7960007,-0.029782252,0.16181403,-0.013836606,-0.00012538863,-0.15043525,-0.0121386275,-0.20121807,1.9612979,0.004690698,-0.02846593,0.7984408,-0.096180536
t156,-0.024678454,0.0042435112,5.208284,5.443017,-0.06796564,-0.13756268,-0.0044956463,1.7616442,-0.0077143535,-0.08320642,0.04025791,0.39970765,2.9604945,-0.08250218,-0.24028586,0.05488995,-0.0055432725,-0.07848307,-0.015535605,-0.027713243,0.006596961,6.1107593,5.9120536,0.99924016,-0.08091355,-0.2402349,-0.0030587686,-0.108410716,0.3729671,11.386363,0.06477746,-0.2227471,0.12989195,-0.34976965,3.0513659,-0.01993301,0.093192,-0.04087864,-0.00013485627,-0.0897067,-0.0046305154,-0.41881704,-0.07049835,0.0061910534,-0.030619105,-0.35087276,-0.041431155
t187,-0.022099305,0.004636738,5.505016,5.3516526,-0.059806976,-0.1183174,-0.017258022,1.7838367,-0.023771826,-0.105439775,0.037767366,-0.022328531,2.826695,-0.06291713,-0.24381399,0.048185214,-0.006238684,-0.07096905,-0.034028538,-0.024328832,0.0063624,5.6749144,5.8556533,0.5564308,-0.06780483,-0.20185581,-0.0043085148,-0.06542498,0.33857998,9.782657,0.08006077,-0.19951351,0.11327478,-0.3127554,2.9744787,-0.021418385,0.092082515,-0.054213464,-0.00012660469,-0.09461224,-0.004990307,-0.36428422,-0.025142737,0.0055814204,-0.031425633,-0.30008492,-0.05291261
t188,-0.011482406,0.0040508453,6.238766,5.402306,-0.053315606,-0.08953426,-0.02005918,1.9474124,-0.051015012,-0.12526275,0.041699167,-0.18119541,2.7774816,-0.056980975,-0.2793117,0.046447128,-0.0065008434,-0.057119194,-0.053966433,-0.022011183,0.0058779046,5.210508,6.044829,0.28153875,-0.061259933,-0.16285992,-0.012682266,-0.027149871,0.30767664,6.9827886,0.09117776,-0.15643403,0.086844996,-0.24934937,3.1207578,-0.023582041,0.05126008,-0.06658435,-0.00012546625,-0.10924737,-0.0058576455,-0.31128395,0.6813787,0.004421728,-0.0359936,-0.23043703,-0.07448628
t141,-0.0117175635,0.0041013802,6.1787825,5.296127,-0.052464712,-0.08659787,-0.019409776,1.8933319,-0.05085809,-0.12635764,0.04172591,-0.17165424,2.7833714,-0.048386358,-0.2753634,0.0458369,-0.006302223,-0.058473498,-0.053929236,-0.022571221,0.0057803025,5.1694627,6.0418715,0.29993433,-0.06162956,-0.16661905,-0.01201258,-0.0130843595,0.30553102,6.983322,0.092071034,-0.15542729,0.08820002,-0.2553526,3.1039555,-0.02300386,0.044352062,-0.06709728,-0.00012422452,-0.10668672,-0.005600593,-0.31345603,0.6152482,0.0045266203,-0.0344045,-0.22868803,-0.07260118
t142,-0.02837531,0.003764312,4.695703,5.4175296,-0.07405577,-0.15244418,0.09163815,1.7019175,0.23325789,-0.04821959,0.04006343,0.9520617,2.9131017,-0.10385715,-0.2331068,0.05235715,-0.0048382864,-0.08753616,-0.004590147,-0.027305387,0.0069563156,6.241729,5.8054776,1.1264833,-0.08514015,-0.2536273,-0.002612471,-0.13002783,0.40578076,12.145585,0.048680343,-0.26275152,0.13705973,-0.36168763,3.052153,-0.016783567,0.07315508,-0.03692455,-0.00013399828,-0.08781228,-0.003318117,-0.4391462,-0.10506881,0.006208512,-0.024218658,-0.37149873,-0.032724015
t164,-0.025030438,0.0049352227,5.197535,5.331616,-0.061134614,-0.12506996,-0.010458375,1.7699783,-0.014627469,-0.09121786,0.037670735,0.18972655,2.826254,-0.0688538,-0.23590155,0.04919639,-0.0059112413,-0.07516276,-0.025209319,-0.024674403,0.006278012,5.808375,5.820186,0.65869474,-0.073339574,-0.21590528,-0.002822565,-0.07527705,0.35063308,10.553373,0.07437114,-0.20590128,0.12269404,-0.32166782,2.9387665,-0.019744638,0.16785908,-0.04852012,-0.00012909426,-0.08986525,-0.004728758,-0.38528898,-0.048246667,0.0058759195,-0.02937225,-0.31655753,-0.047620654
t165,-0.025650006,0.0048002996,5.1348243,5.3176446,-0.062641285,-0.12902781,-0.008703951,1.7549688,-0.012327531,-0.08692839,0.0380158,0.2788513,2.8301048,-0.0737365,-0.2354957,0.050028,-0.005767888,-0.07657842,-0.022574434,-0.025019765,0.006345078,5.87564,5.8048816,0.724988,-0.07512428,-0.22048317,-0.0031281877,-0.0828185,0.35619915,10.762622,0.07139833,-0.21222344,0.12462285,-0.32547075,2.92549,-0.01951189,0.14626677,-0.04650541,-0.0001290264,-0.08982839,-0.0046092626,-0.39184856,-0.05709395,0.005909267,-0.02870338,-0.32354867,-0.045724634
t111,-0.03168271,0.002302617,4.1428823,5.532206,-0.08628309,-0.17826827,0.5565246,1.6511539,0.9762028,0.03202837,0.04149263,1.7258645,2.9751067,-0.13574459,-0.22680104,0.0549573,-0.003792847,-0.09780164,0.61645466,-0.02956309,0.007552382,6.592364,5.8372374,1.5815444,-0.095933594,-0.2807434,-0.0011517991,-0.16607112,0.45350176,13.359339,0.021995094,-0.30273122,0.15296708,-0.38261262,3.2436275,-0.012162201,0.0047590374,-0.029233795,-0.00014708468,-0.08793882,-0.0019368856,-0.48260754,-0.14669172,0.0065125064,-0.019144364,-0.41785088,-0.01803684
t112,-0.024223285,0.005002619,4.974182,5.2972045,-0.062264036,-0.12732908,-0.0074337567,1.7339538,-0.010184423,-0.09104139,0.037475083,0.30354765,2.8472497,-0.07345554,-0.23351975,0.048159767,-0.0057388977,-0.07516882,-0.021493543,-0.025164936,0.006302209,5.851837,5.7537675,0.7595642,-0.074649334,-0.21989933,-0.0033038214,-0.07543026,0.351296,10.700629,0.07102057,-0.21051395,0.12200828,-0.33394572,2.8858888,-0.018685602,0.15796235,-0.044673253,-0.00012577452,-0.08879027,-0.004758276,-0.3923718,-0.056671336,0.0059545957,-0.026194036,-0.31947508,-0.04601879
t91,-0.029475769,0.0030493976,3.9599123,5.2808557,-0.07606148,-0.15690093,0.36243436,1.6474525,0.6691155,-0.012909541,0.03797546,1.2809733,2.827557,-0.11756745,-0.21918806,0.050974317,-0.00418016,-0.08856452,0.2158004,-0.026483633,0.0069856215,6.1481867,5.650897,1.2782395,-0.08704147,-0.25490177,-0.003787388,-0.12591696,0.40592042,12.271198,0.035542283,-0.268558,0.14007987,-0.35167202,2.9820836,-0.012396859,0.0027989952,-0.0341867,-0.00013321944,-0.08532087,-0.0021469416,-0.44444266,-0.12772398,0.0062007103,-0.021647748,-0.37350062,-0.027698036
t28,-0.06389592,1.1254834,0.015264649,6.2237635,-0.13588715,-0.29998165,3.377095,0.25098324,5.963008,3.111858,0.032770026,6.036245,1.4918104,-0.19451296,-0.27997655,0.06744837,0.8321712,-0.12525606,3.2639277,-0.031330768,0.011738563,7.8907876,4.1172748,3.5282094,-0.16024591,-0.32965356,-0.003953997,0.23153381,0.62184817,18.115808,3.7017815,-0.58363664,0.22830124,-0.41826692,4.6208863,-0.0012313748,0.11774014,-0.03475692,-0.00013133156,-0.124298535,1.7863814,-0.6189466,-0.4381215,0.007335746,0.51111966,-0.75032425,1.5642153
t40,-0.062857874,0.41248178,0.12783904,4.759275,-0.12494395,-0.25608796,2.6839104,1.1252884,6.630635,4.0118093,0.035568327,6.5774875,1.7649709,-0.19727182,-0.25514078,0.065135375,0.47167468,-0.11799949,2.6308343,-0.028893353,0.011952099,7.952878,4.7130146,2.383013,-0.1397373,-0.3303387,-0.022183985,1.3421952,0.53074694,16.299557,2.3487382,-0.5819075,0.20695852,-0.42041296,3.542548,1.2907728,0.15452033,-0.04024556,-0.00011437141,-0.13379978,1.6678835,-0.6171685,-0.49385232,0.0070357965,0.7599945,-0.72867644,0.70222807
