,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
t150,2.2875516,8.921106,4.1698723,-0.53550893,4.928573,1.2865446,3.8671498,3.2094202,5.575755,6.7022896,5.2512617,3.8783412,6.8507133,3.2416756,4.749639,4.5320454,4.865694,4.6089664,4.249109,4.3766317,7.512177,5.718819,5.7055473,6.5385184,4.583781,3.7407675,5.699222,4.499577,4.820697,4.727665,5.4350877,4.5192204,6.747143,4.976379,5.426665,3.3533382,6.2077794,6.82346,2.4306705,5.5859838,5.6535025,5.398323,6.607076,4.7470193,5.7659965,5.650359,3.3093371
t167,2.1628637,8.951627,4.1111884,-0.53896844,5.08396,1.1961237,3.8695943,3.2327735,5.5700946,6.7022367,5.215593,3.8898723,6.9068747,3.270756,4.7808876,4.4792237,4.8700233,4.6044073,4.194189,4.3904305,7.5055885,5.6602407,5.7372255,6.494816,4.523422,3.686547,5.6525655,4.561514,4.801794,4.6450973,5.487155,4.520301,6.7587237,4.9582143,5.463421,3.339587,6.257795,6.8828263,2.380436,5.54194,5.691272,5.3908405,6.6441636,4.787876,5.7633777,5.648234,3.3511245
t168,2.2034798,8.944319,4.133385,-0.5414423,5.0315013,1.2310262,3.872466,3.225832,5.5711837,6.700626,5.22869,3.8810203,6.8824105,3.2576003,4.769485,4.505455,4.865136,4.604753,4.215022,4.3810706,7.5101175,5.6856656,5.725816,6.511222,4.550568,3.7067993,5.6758018,4.533172,4.807141,4.6755548,5.4619436,4.5161743,6.75706,4.9659915,5.450246,3.3436732,6.2368627,6.8560853,2.3988523,5.561153,5.6784368,5.39726,6.6266313,4.7707944,5.7627797,5.6499987,3.3296642
t105,2.3284357,8.89444,4.1787105,-0.51803493,4.8720083,1.3069882,3.8556902,3.2021563,5.592743,6.6916795,5.2491975,3.8856788,6.8494134,3.2290447,4.753611,4.5308623,4.8697777,4.601113,4.2559547,4.3914576,7.496767,5.72724,5.696166,6.5394692,4.5897136,3.751126,5.6939263,4.4993157,4.836826,4.7485924,5.439245,4.535573,6.7261796,4.9906697,5.426178,3.3465166,6.201003,6.8229046,2.4420016,5.595707,5.6402802,5.3851933,6.6000853,4.729686,5.7573676,5.6634226,3.3144822
t147,2.170067,8.950254,4.1079073,-0.53823537,5.079927,1.2001888,3.871303,3.2357101,5.5749073,6.695477,5.2103276,3.886847,6.9083548,3.2655585,4.7864633,4.4820805,4.866786,4.598076,4.190711,4.3914824,7.5019417,5.6625667,5.7381716,6.4901695,4.5258174,3.6841228,5.6536417,4.5611215,4.802791,4.6524878,5.4870105,4.521584,6.7552147,4.964606,5.468651,3.3337886,6.257293,6.8831763,2.3784153,5.5451393,5.69269,5.390536,6.639708,4.78313,5.7567773,5.6547728,3.3491886
t148,2.1376746,8.936471,4.121655,-0.5255234,5.1082506,1.1792529,3.8467054,3.2158442,5.580882,6.695499,5.2180037,3.9175758,6.9171014,3.2780347,4.786677,4.4620047,4.894051,4.612607,4.204398,4.401033,7.4996767,5.65568,5.730729,6.500085,4.511748,3.7017503,5.638505,4.571528,4.809451,4.6218295,5.5026236,4.53537,6.7470746,4.9613996,5.469836,3.3293285,6.258352,6.893518,2.397177,5.536006,5.6762624,5.3805566,6.6553288,4.7922444,5.764678,5.6572413,3.3665698
t49,2.913123,8.513327,4.4090533,-0.29851246,4.1830564,1.6678072,3.7048965,3.0531292,5.750341,6.6478486,5.327504,3.9976842,6.73847,3.0906296,4.701482,4.5660496,4.9473515,4.585945,4.4568124,4.5520954,7.353505,5.898092,5.547075,6.6564093,4.736944,3.9829793,5.6685367,4.415464,5.050338,4.9748178,5.422456,4.7177596,6.4974937,5.09767,5.2955546,3.3719068,6.0630536,6.726511,2.6729474,5.7420774,5.4069023,5.2373543,6.5064464,4.498021,5.7395897,5.7444277,3.3476176
t47,2.954026,8.485983,4.4318614,-0.2871012,4.135701,1.6970335,3.7004383,3.0420015,5.751612,6.6552367,5.340557,4.0063767,6.7214913,3.084545,4.689839,4.576349,4.952942,4.5941978,4.477459,4.5592885,7.351523,5.9147134,5.542282,6.6698127,4.755465,4.003707,5.668376,4.4020987,5.0622888,4.980925,5.4126673,4.721455,6.49035,5.093203,5.275035,3.386306,6.056657,6.711245,2.6916733,5.7516537,5.3892894,5.2314262,6.4998693,4.480101,5.7479405,5.7392745,3.345994
t43,3.089545,8.417818,4.4752216,-0.24640301,3.9860036,1.7941321,3.6757698,3.0427113,5.7947464,6.6338544,5.337877,4.0183096,6.697324,3.0428617,4.676658,4.5847125,4.954747,4.5970926,4.5097136,4.5875225,7.298182,5.9331837,5.4926457,6.6818347,4.7917967,4.0352893,5.6879683,4.4003086,5.1090226,5.021807,5.4259205,4.7809753,6.4320283,5.1175604,5.2248263,3.4012115,5.9968967,6.694899,2.7139113,5.7912545,5.362837,5.2018833,6.4650707,4.430078,5.755285,5.7752547,3.345397
t26,3.1802864,8.390391,4.4918623,-0.2212419,3.8708389,1.850181,3.6623557,3.0303605,5.8115325,6.6258974,5.337676,4.0244737,6.6898384,3.0329382,4.6769457,4.5801697,4.9530535,4.594588,4.5246363,4.600297,7.2846365,5.9442844,5.481366,6.686009,4.8005934,4.049006,5.6907945,4.397595,5.1235623,5.0363784,5.423958,4.7946825,6.416075,5.1264243,5.21061,3.4058106,5.9831314,6.689386,2.7251816,5.807302,5.348698,5.1931276,6.4558287,4.4122434,5.748795,5.783953,3.3489223
t21,3.43914,8.313122,4.5370646,-0.21110122,3.557988,2.0553117,3.7160547,3.0453646,5.8021445,6.648358,5.3865523,4.009574,6.6264763,3.0427139,4.669946,4.633848,4.939406,4.640211,4.561455,4.598751,7.3163476,6.0009785,5.524622,6.6984243,4.874749,4.089657,5.7205505,4.3492417,5.119602,5.023355,5.3512087,4.754933,6.4463162,5.077159,5.1376905,3.4770586,5.977962,6.6171684,2.7362766,5.837072,5.331965,5.219439,6.4312634,4.345667,5.774224,5.742563,3.321302
t12,5.316606,7.724298,4.808251,0.09241496,1.2826295,3.629749,3.9060068,3.145822,6.0829268,6.4896536,5.5238075,4.1643524,6.6875844,3.3801541,5.0531454,4.405333,4.962294,4.8759265,4.61064,4.806155,7.2879663,6.0137467,5.7644477,6.5265675,4.870024,4.18058,5.8797936,4.5265255,5.018155,4.799988,5.206646,4.848133,6.53763,5.0139565,5.0315156,3.5700688,6.003791,6.505882,2.6083336,5.956496,5.302006,5.318148,6.438365,4.2179723,5.8240905,5.739166,3.4866962
t13,5.3211913,7.711131,4.8145413,0.09699792,1.2767336,3.63365,3.9114895,3.155216,6.1034203,6.5255284,5.5634065,4.1602697,6.6490693,3.4114385,5.086868,4.3709526,4.9367313,4.858752,4.594966,4.8414674,7.292427,6.0507064,5.8042393,6.5364013,4.873422,4.152322,5.9159102,4.5390234,5.042147,4.7653866,5.1755176,4.825273,6.5262237,5.0176735,5.0275126,3.6073616,6.039776,6.4835205,2.5717435,5.9871325,5.3031297,5.3096375,6.4431496,4.202659,5.842212,5.7432365,3.5134284
t14,5.345543,7.717697,4.8129716,0.09455113,1.2518939,3.6565156,3.9071546,3.147758,6.0826793,6.4844556,5.5202026,4.165891,6.6928887,3.3812044,5.053622,4.406461,4.968219,4.8782697,4.616,4.804723,7.2883024,6.0105386,5.760817,6.5243464,4.8697567,4.1829467,5.8729267,4.529863,5.0147243,4.8023653,5.2101192,4.8525715,6.538765,5.0122366,5.0322647,3.5659947,5.9972186,6.5074353,2.6151972,5.952619,5.3000107,5.3210387,6.440314,4.2180557,5.8233714,5.7415733,3.4854238
t11,5.284001,7.7476916,4.7937555,0.082227185,1.3154341,3.5979903,3.9020143,3.1351194,6.0705566,6.480651,5.5106444,4.1610847,6.6976867,3.361237,5.0348363,4.4219017,4.964868,4.8804235,4.607385,4.7902746,7.2844615,5.9995174,5.7511506,6.5265293,4.870888,4.1897755,5.873435,4.51213,5.011307,4.8146086,5.215948,4.8517547,6.5428925,5.0159054,5.033591,3.5583966,5.9972963,6.5167694,2.614835,5.946928,5.3040185,5.3170156,6.430766,4.2255387,5.815807,5.730949,3.4733098
t4,5.417317,7.6659255,4.820889,0.13884541,1.1758927,3.727597,3.912296,3.1655223,6.1261163,6.5187407,5.5591493,4.2073283,6.6580906,3.424227,5.100297,4.360287,4.9378524,4.8638806,4.5933857,4.846537,7.2980876,6.0526075,5.7981153,6.530056,4.854116,4.1573405,5.907437,4.565894,5.053845,4.756969,5.178982,4.822436,6.504875,5.016395,5.0099797,3.601144,6.0272136,6.4661927,2.5828936,5.993207,5.313193,5.305028,6.451926,4.1944637,5.8456326,5.7517147,3.5277643
t3,5.439174,7.698751,4.8382125,0.103115566,1.1585741,3.7438195,3.9019847,3.145997,6.076229,6.4596896,5.4879994,4.181373,6.72366,3.3615131,5.028211,4.429738,4.9883957,4.889574,4.645827,4.782504,7.284451,5.989571,5.7268105,6.5164266,4.860851,4.203736,5.843391,4.545919,5.0009894,4.823265,5.2338624,4.8676863,6.5412183,5.00831,5.0324025,3.538337,5.9592247,6.51472,2.6520329,5.935076,5.3025403,5.327778,6.459088,4.228329,5.812316,5.764725,3.4735203
t1,5.446568,7.67419,4.858809,0.10759973,1.15012,3.7527118,3.893854,3.1608322,6.077692,6.453144,5.4796295,4.1845617,6.7369246,3.380567,5.037153,4.4176297,5.0079727,4.8778954,4.6652155,4.7885084,7.2778096,5.99698,5.714768,6.505881,4.8447156,4.205905,5.8239365,4.5717034,5.0068045,4.8140388,5.2486544,4.8802,6.530525,4.993085,5.0214467,3.5296087,5.9392076,6.514355,2.6715603,5.93384,5.307726,5.3408155,6.483055,4.2355666,5.8246646,5.787643,3.4755561
t2,5.683412,7.600975,4.974293,0.09384616,0.928047,3.977602,3.8706846,3.1904414,6.063387,6.425851,5.446011,4.1596875,6.7856264,3.411832,5.040393,4.4088674,5.092218,4.8456783,4.7746506,4.7877693,7.2529173,6.000488,5.660971,6.4837737,4.8203263,4.210752,5.7318096,4.649586,5.000938,4.816463,5.3109336,4.9309244,6.522855,4.9544506,5.0214806,3.4865255,5.844361,6.52927,2.7718952,5.9031253,5.3041773,5.386099,6.5736613,4.266504,5.848829,5.886577,3.4697757
t10,5.763977,7.5809026,5.0135837,0.099404596,0.8566056,4.051441,3.8557293,3.194462,6.064634,6.4249005,5.4380927,4.1576786,6.7952685,3.4134357,5.0355105,4.405495,5.1156263,4.8306265,4.8110566,4.782319,7.2434883,6.005967,5.644061,6.4800844,4.8094206,4.213027,5.7033696,4.6742277,5.009298,4.8159637,5.3313518,4.9386086,6.5092463,4.944216,5.0155926,3.4739301,5.8152647,6.5259,2.802751,5.898414,5.3065634,5.393366,6.602466,4.2813873,5.8560085,5.919597,3.4726398
t18,5.8575473,7.5501246,5.0613356,0.110953175,0.7781063,4.1340766,3.845872,3.2122304,6.0728836,6.430099,5.440293,4.144839,6.795039,3.428869,5.040344,4.389965,5.1434855,4.8160586,4.8531623,4.788785,7.253336,6.0193496,5.6420584,6.483423,4.811396,4.199749,5.6700845,4.683657,5.018834,4.807606,5.3352265,4.9435267,6.498034,4.937067,5.0192585,3.4766665,5.7883997,6.516233,2.8361065,5.892631,5.2953525,5.397388,6.6172423,4.282035,5.864723,5.9396043,3.4852233
t160,8.660884,8.743757,14.434027,5.46102,10.609967,5.732042,4.4846296,3.5088878,5.3583837,6.231433,5.183044,3.182354,7.80759,4.35851,4.660164,4.0889516,3.541549,5.20572,3.1889758,5.5292935,7.775648,6.2061667,6.0636277,6.152063,6.627521,3.5103872,5.3355484,5.4313946,5.1005726,6.537054,4.970314,5.4837008,6.4835505,4.872191,4.7273426,4.050196,5.7690725,7.0570693,3.640165,4.6781282,5.16904,5.4379106,6.5060644,4.060837,7.217098,6.6313314,3.9100146
t161,8.69193,8.766273,14.412809,5.434917,10.612839,5.7340045,4.4957037,3.5130816,5.354572,6.2555165,5.1559453,3.2071009,7.7951884,4.380461,4.6923566,4.0650883,3.5837605,5.215506,3.152541,5.5544,7.759836,6.2444806,6.0897474,6.169433,6.6745405,3.509929,5.3664355,5.442921,5.1287203,6.5405984,4.9983044,5.460731,6.5075307,4.911212,4.7320266,4.000016,5.770133,7.0349946,3.618462,4.666255,5.1223617,5.456347,6.5295954,4.0253363,7.195182,6.654539,3.9006183
t171,8.681226,8.763203,14.407584,5.432406,10.598996,5.754428,4.484239,3.4925864,5.377031,6.2724123,5.175744,3.2170525,7.821369,4.3391795,4.6635303,4.0987215,3.580256,5.193653,3.1510322,5.559956,7.782197,6.2452826,6.094742,6.180561,6.6711307,3.5295115,5.3390217,5.461632,5.10344,6.518514,5.0134807,5.501398,6.5229697,4.914892,4.7109346,4.00531,5.744287,7.077964,3.660728,4.6931005,5.1271305,5.46304,6.4887805,4.0235577,7.18062,6.618628,3.8837116
t181,8.658398,8.744645,14.43116,5.45848,10.608589,5.739512,4.479541,3.503519,5.3677993,6.2389154,5.1902647,3.1896284,7.820266,4.33113,4.65043,4.1086173,3.5394511,5.196131,3.1859117,5.534397,7.784417,6.208064,6.0680394,6.156223,6.6229634,3.5158157,5.326805,5.4387803,5.090257,6.528565,4.9795556,5.5093794,6.491713,4.874823,4.7212296,4.0570664,5.754958,7.085676,3.6689107,4.6915746,5.173874,5.4394937,6.4809885,4.057196,7.2094965,6.609799,3.9016676
t182,8.680012,8.761652,14.436157,5.4531417,10.6341095,5.7062564,4.500122,3.5382624,5.3281345,6.2299547,5.1554103,3.186209,7.781449,4.3727922,4.702769,4.0675564,3.5644977,5.2360587,3.1633196,5.539966,7.745701,6.2331295,6.0653987,6.152235,6.6544514,3.4859087,5.3776603,5.419738,5.134644,6.5667152,4.9684253,5.4661107,6.4783616,4.887354,4.7575,4.0238466,5.789779,7.0432286,3.628193,4.6533604,5.144043,5.445997,6.524878,4.0359335,7.222871,6.653791,3.9278767
t159,8.606868,8.712331,14.475966,5.505002,10.633143,5.7156835,4.460373,3.524607,5.358904,6.17517,5.2337584,3.1523397,7.823603,4.284453,4.6040697,4.145164,3.459938,5.188214,3.2499487,5.496439,7.8018966,6.138214,6.0222745,6.103409,6.5233293,3.4886236,5.2838473,5.3961253,5.054128,6.543662,4.927396,5.5543575,6.438423,4.793656,4.739795,4.164182,5.7662435,7.1343107,3.7175977,4.6947665,5.267118,5.3818436,6.4374876,4.1178045,7.2598286,6.56393,3.923351
t190,8.669168,8.747237,14.451548,5.471446,10.640002,5.6889515,4.5010285,3.549235,5.3151407,6.1942873,5.157793,3.1623955,7.76536,4.4078693,4.7022085,4.045682,3.5350523,5.243505,3.19691,5.517757,7.7405224,6.1971483,6.046181,6.128262,6.614645,3.4722097,5.3761606,5.394685,5.136998,6.5804973,4.933428,5.433897,6.445805,4.8542323,4.7686443,4.064076,5.8128066,7.006354,3.5907538,4.635527,5.178711,5.4224486,6.55653,4.068042,7.251718,6.6766915,3.9454758
t198,8.664736,8.746434,14.444651,5.4668574,10.630182,5.706715,4.492771,3.53404,5.3338504,6.208831,5.170289,3.1729283,7.7833486,4.381534,4.6825852,4.0668592,3.5359466,5.226275,3.193652,5.5241838,7.7565966,6.2002444,6.0541587,6.136262,6.615878,3.4864209,5.357404,5.409044,5.120505,6.5626493,4.950725,5.459854,6.4622397,4.860287,4.7527037,4.0631084,5.793247,7.0335727,3.6175544,4.6538444,5.177975,5.4259267,6.530626,4.0646944,7.2370152,6.6529274,3.9290984
t226,8.697502,8.758778,14.429732,5.4517612,10.630101,5.7033715,4.510279,3.5413728,5.322944,6.2143006,5.133578,3.176316,7.7603106,4.4408097,4.725639,4.0192027,3.5677707,5.2466025,3.1762807,5.5307016,7.729178,6.2201147,6.0705547,6.1446085,6.6537375,3.4808977,5.3980465,5.4065433,5.157813,6.571769,4.9602695,5.4021597,6.4729733,4.8873916,4.76116,4.0174108,5.8107924,6.9718447,3.5563786,4.629866,5.1394978,5.438574,6.587928,4.0487204,7.2267985,6.7054744,3.9314568
t227,8.71511,8.772238,14.421373,5.4391828,10.631873,5.697206,4.520244,3.547873,5.3126235,6.223971,5.114775,3.1852713,7.7442636,4.459257,4.7453218,3.997708,3.594816,5.262824,3.153073,5.542807,7.7116165,6.245264,6.0792985,6.156267,6.687284,3.478193,5.4175076,5.410969,5.181751,6.581537,4.9655504,5.3843865,6.4783382,4.908578,4.769103,3.9817102,5.8217964,6.9538007,3.5376048,4.6139145,5.1073327,5.4548407,6.6051593,4.026613,7.221687,6.724795,3.9360745
t225,8.741954,8.782573,14.403673,5.4231095,10.626176,5.705406,4.5302215,3.5447927,5.3157144,6.2366776,5.0898285,3.1947982,7.739508,4.484997,4.7719173,3.975862,3.623669,5.268906,3.1348267,5.552523,7.697794,6.2654667,6.0993767,6.169701,6.722054,3.482525,5.4429283,5.4177303,5.2025795,6.5775557,4.98421,5.358713,6.497961,4.9365478,4.766331,3.9460697,5.821224,6.9272943,3.5113416,4.6089206,5.0728374,5.4692507,6.630895,4.0095725,7.20251,6.7499204,3.9275796
t173,8.720292,8.793119,14.41993,5.4254155,10.631706,5.678309,4.529665,3.556558,5.290414,6.234244,5.107117,3.1993458,7.7201815,4.462136,4.74487,3.9791288,3.6212656,5.2870026,3.1255653,5.564517,7.691359,6.2732573,6.0754213,6.178972,6.7161894,3.478735,5.4188523,5.422322,5.205846,6.6033473,4.95346,5.384999,6.468649,4.929116,4.782126,3.9528394,5.8442197,6.953368,3.5337787,4.5899224,5.079124,5.4811516,6.601765,3.9993923,7.22942,6.731106,3.9559095
t156,8.593365,8.707494,14.484912,5.5128636,10.638321,5.7123656,4.4540586,3.5275857,5.3581724,6.1656876,5.2474065,3.1495073,7.825692,4.2681627,4.588575,4.1571803,3.4448714,5.183982,3.2595003,5.492736,7.8093443,6.1274614,6.0136085,6.0935717,6.5043836,3.4845402,5.2693424,5.3902307,5.043688,6.545302,4.9200745,5.570575,6.42969,4.7778215,4.7422457,4.1850986,5.7663713,7.1512113,3.734163,4.6969852,5.284862,5.3702207,6.4215746,4.126582,7.268408,6.5476127,3.9254444
t187,8.615657,8.723142,14.476213,5.498576,10.648613,5.7001863,4.467047,3.5423179,5.3418207,6.1711864,5.2217317,3.1592398,7.8000174,4.313804,4.6242137,4.1187587,3.474049,5.202317,3.236789,5.5053377,7.78888,6.152461,6.0248094,6.0977464,6.537386,3.472848,5.3025346,5.386974,5.0743117,6.561803,4.927069,5.5249414,6.4336157,4.7989573,4.757698,4.150915,5.7838087,7.1046205,3.6881096,4.6710143,5.252024,5.377766,6.467327,4.104886,7.2661896,6.588314,3.9305048
t188,8.688552,8.748052,14.444561,5.4680033,10.643537,5.6909513,4.5094085,3.5548673,5.314943,6.187977,5.1361017,3.1585283,7.7587247,4.4413147,4.7300205,4.022069,3.542824,5.2490005,3.1995058,5.513823,7.727046,6.1955485,6.056578,6.1230574,6.62318,3.464874,5.402356,5.3851037,5.1534925,6.580931,4.9406,5.3998566,6.453356,4.861692,4.773341,4.0500727,5.817058,6.97098,3.5567815,4.6283164,5.168435,5.416271,6.5914617,4.071204,7.2451997,6.7061377,3.9424024
t141,8.694429,8.743584,14.4561825,5.4798656,10.662666,5.67038,4.5171003,3.5788865,5.2984476,6.174862,5.12113,3.1404026,7.742979,4.453703,4.7523117,4.006925,3.5317943,5.267457,3.2119472,5.4992228,7.7058043,6.184694,6.0466814,6.1039233,6.6168685,3.4406009,5.4250174,5.366407,5.1708126,6.600725,4.9252853,5.3855166,6.436642,4.849185,4.7967234,4.0565753,5.8349147,6.959079,3.545582,4.6127677,5.1774116,5.399309,6.607031,4.0845833,7.2634597,6.721231,3.9599292
t142,8.600322,8.697434,14.466396,5.508279,10.601087,5.7510977,4.4504337,3.4874647,5.39616,6.1937795,5.2486715,3.147126,7.8706303,4.2347317,4.576443,4.1908073,3.44773,5.1596613,3.2626755,5.4867773,7.8256497,6.1246643,6.027758,6.1234674,6.5132794,3.5230331,5.257888,5.421063,5.019787,6.5043693,4.940328,5.602348,6.459705,4.7989497,4.7020497,4.1745024,5.7261887,7.1853952,3.7689514,4.742285,5.280678,5.3985763,6.388887,4.1307263,7.2369905,6.5259542,3.9030445
t164,8.594694,8.710909,14.49309,5.5160613,10.655657,5.6917505,4.4591994,3.5482523,5.3390846,6.1503143,5.2401085,3.145494,7.802366,4.2920413,4.602687,4.135696,3.444177,5.199167,3.2600808,5.491512,7.7964163,6.126945,6.006768,6.0802784,6.501994,3.4650233,5.282718,5.373955,5.0593123,6.5669622,4.9073052,5.547089,6.413653,4.7692823,4.763011,4.1865344,5.7876306,7.126779,3.7098713,4.673338,5.285991,5.3589597,6.4454083,4.126945,7.2848773,6.5667553,3.9388657
t165,8.568318,8.7075,14.505435,5.5237336,10.666945,5.690497,4.4431744,3.5516279,5.3430657,6.143008,5.271808,3.1537595,7.8083215,4.2545986,4.5664287,4.1631765,3.4235537,5.183839,3.2678778,5.4957333,7.818287,6.11722,5.9974594,6.0645156,6.474375,3.4598923,5.2482486,5.37004,5.0354695,6.5660424,4.907169,5.584533,6.406901,4.7459984,4.764846,4.2160544,5.7811203,7.1656284,3.7476933,4.679815,5.3111067,5.336735,6.4088554,4.1332483,7.293766,6.5276256,3.9335485
t111,8.599642,8.693006,14.463974,5.509665,10.592808,5.7601113,4.448555,3.4782226,5.405381,6.1975665,5.2509866,3.1443527,7.8826513,4.2237597,4.571321,4.201279,3.4439187,5.152978,3.2673233,5.482977,7.8305697,6.11982,6.0291343,6.1278715,6.5100675,3.5313368,5.2531295,5.426386,5.011931,6.49432,4.94302,5.6127567,6.464867,4.7999706,4.692634,4.1770716,5.71644,7.196636,3.780381,4.75439,5.28481,5.402218,6.37838,4.135455,7.231232,6.5180464,3.8983104
t112,8.596922,8.707009,14.477852,5.508863,10.628605,5.723912,4.453077,3.5164144,5.3693643,6.176974,5.247126,3.1525514,7.837702,4.2598023,4.5863705,4.1656575,3.4496825,5.176489,3.2562656,5.494424,7.814424,6.1310763,6.0202003,6.1034846,6.511383,3.4955792,5.2671223,5.400837,5.0378547,6.5336123,4.929676,5.5783544,6.441044,4.787277,4.7309623,4.177959,5.7540445,7.1598377,3.7429667,4.7091527,5.2793055,5.379265,6.4136267,4.123732,7.2573442,6.5422716,3.9171743
t91,8.601032,8.703367,14.470826,5.5072064,10.613909,5.737311,4.453271,3.5018182,5.3815928,6.1868825,5.245103,3.1501021,7.852689,4.251096,4.584404,4.175009,3.451652,5.1700497,3.2575102,5.4912915,7.8177752,6.130067,6.0249896,6.115176,6.516268,3.5097103,5.265382,5.4116793,5.0317874,6.519566,4.9354005,5.5867925,6.451142,4.795884,4.716644,4.1714907,5.7415333,7.168588,3.7518888,4.724206,5.276307,5.391335,6.404683,4.1254177,7.246203,6.5376716,3.910752
t28,7.114209,6.7952466,5.9519963,0.4124322,-0.27946857,5.3061833,3.8219652,3.7739763,6.2414703,6.4390607,5.5013924,3.6323423,6.8059354,3.9585285,5.252167,4.0382514,5.707839,4.6400676,5.621556,5.053772,7.724988,6.2318206,5.7389793,6.5347137,5.113764,3.8393652,5.065247,4.617548,5.047207,4.6198883,5.253985,5.1336236,6.4628625,4.8414297,5.228457,3.645707,5.357236,6.3479295,3.401895,5.694295,4.811369,5.516557,6.616871,4.078089,6.0211577,6.0184526,3.816554
t40,7.1198993,6.809917,5.9653316,0.39809042,-0.38337728,5.4668946,3.8048506,3.6763797,6.2402616,6.439743,5.4881997,3.6322918,6.8215437,3.9525094,5.234871,4.0488896,5.720149,4.630295,5.622382,5.0628552,7.72874,6.218382,5.730345,6.541698,5.1216187,3.8239007,5.061345,4.607266,5.0375347,4.6154647,5.2591114,5.146448,6.46658,4.8564534,5.223044,3.6540253,5.3479013,6.3569317,3.4095583,5.699235,4.80726,5.513449,6.6194377,4.081601,6.021148,6.0083537,3.822764
t44,7.161545,6.7972913,5.9744797,0.4130509,-0.45650473,5.542409,3.8261557,3.606655,6.2074842,6.431225,5.4481454,3.5956798,6.8293967,3.9816825,5.2180448,4.0382104,5.7027855,4.6186266,5.6593304,5.040779,7.7001805,6.2115817,5.7135873,6.512934,5.125619,3.8464763,5.089373,4.6210756,5.064377,4.614397,5.294851,5.1300387,6.4349537,4.862429,5.1876264,3.6368318,5.322652,6.3411694,3.395437,5.6675057,4.7759647,5.4870734,6.5941544,4.0997877,6.0239553,6.001659,3.7986474
t45,7.14548,6.8018293,5.967608,0.40845615,-0.42526492,5.504741,3.821791,3.632519,6.2155137,6.432749,5.4603896,3.60652,6.8257475,3.9729357,5.2237067,4.0419083,5.705004,4.6231327,5.6479044,5.044755,7.7053695,6.2144303,5.7181854,6.519007,5.1226606,3.8428996,5.083899,4.618503,5.057794,4.615466,5.284898,5.132939,6.4436045,4.859538,5.1973476,3.6398373,5.331646,6.344139,3.3978817,5.6762667,4.786778,5.4948983,6.600789,4.0947113,6.02274,6.004918,3.8029697
t67,7.398588,6.742211,6.021611,0.523972,-1.0157685,6.2437778,3.9697478,3.2062728,6.104321,6.4075913,5.351571,3.4807703,6.826339,4.041251,5.1906266,3.9729233,5.5809336,4.6453595,5.7595773,4.936013,7.556138,6.218615,5.7095413,6.4091997,5.115596,3.9956214,5.2320747,4.6973634,5.148288,4.667097,5.42651,5.034583,6.344728,4.850641,4.958666,3.563158,5.2843127,6.3281336,3.2512872,5.566123,4.683593,5.413638,6.4958453,4.151338,6.030199,5.980184,3.6981258
t131,7.555546,6.6937904,6.0705857,0.6069237,-1.36216,7.0249934,4.083996,3.028529,6.149579,6.457128,5.228574,3.484284,6.827166,4.0258913,5.218767,3.935387,5.482183,4.6070304,5.7379837,4.916283,7.5556746,6.142642,5.745863,6.45392,5.0556903,4.0879536,5.2807474,4.793245,5.1771545,4.736061,5.453953,4.9534087,6.228457,4.82072,4.8322453,3.5558746,5.266193,6.4450126,3.1403682,5.5276504,4.6065845,5.273828,6.4627876,4.2691216,6.0199447,5.9229703,3.6900623
t217,7.672278,6.6269293,6.0615697,0.6902941,-1.5265763,7.377751,4.1916547,2.9814007,6.1545506,6.458332,5.193137,3.442342,6.7982597,4.0410843,5.2773447,3.868061,5.3925767,4.61864,5.7572055,4.8458037,7.510008,6.137927,5.7858324,6.454238,5.0093813,4.1843925,5.3532486,4.874198,5.2169647,4.780287,5.463762,4.875332,6.170001,4.7657175,4.7349644,3.502079,5.2883563,6.4782853,3.0528996,5.4729037,4.5640264,5.2173634,6.406554,4.312352,6.018598,5.933327,3.63463
t218,7.713011,6.590419,6.0549784,0.731238,-1.5721895,7.482442,4.23344,2.963205,6.166931,6.459706,5.1757803,3.4234285,6.7899485,4.0378203,5.3137264,3.842868,5.3526444,4.6070905,5.7557693,4.806697,7.487329,6.1233644,5.8105936,6.464011,4.9799376,4.2267394,5.3858776,4.914665,5.2250977,4.802958,5.459009,4.8347044,6.139995,4.7417507,4.696557,3.4704862,5.305111,6.5085583,3.0101452,5.4568934,4.5387344,5.1859136,6.372899,4.341676,6.0241327,5.9418383,3.6098235
t79,7.4618325,6.7450852,6.032661,0.5380214,-1.0954868,6.3660164,4.010588,3.1318698,6.0904045,6.4146056,5.3309135,3.4745562,6.8233085,4.0460596,5.1829696,3.9706311,5.5587354,4.6452317,5.7611384,4.9188757,7.519308,6.2066965,5.703651,6.382099,5.1044893,4.0362444,5.258457,4.7113295,5.158609,4.6820674,5.4577894,5.0179515,6.3225393,4.847293,4.8996377,3.5579512,5.2802377,6.3397803,3.2259002,5.5569305,4.6720657,5.3888173,6.493105,4.1709495,6.0303645,5.9756455,3.6831527
