"","t7","t114","t115","t72","t73","t66","t48","t92","t93","t27","t23","t64","t65","t11","t1","t12","t13","t2","t34","t99","t100","t45","t31","t76","t77","t37","t94","t95","t50","t51","t61","t62","t32","t33","t26","t70","t71","t67","t84","t85","t42","t43","t44","t90","t91","t116","t117","t30","t4","t40","t57","t106","t107","t88","t89","t54","t101","t102","t103","t78","t79","t80","t110","t111","t14","t35","t36","t74","t75","t108","t109","t20","t46","t59","t60","t10","t86","t87","t81","t25","t15","t52","t53","t112","t113","t63","t39","t6","t104","t105","t96","t47","t97","t98","t58","t49","t38","t68","t69","t82","t83","t41","t24","t16","t19","t21","t22","t17","t18","t8","t9","t3","t55","t56","t28","t29","t5"
"t78",8.23626064295,9.909035713471,9.909035713471,9.865731924545,9.909035713445,9.909035713445,9.90903571345,9.90903571345,9.90903571345,9.14376836855,9.90903571375,9.90903571335,9.90903571335,9.90903571355,6.87321315396,9.90903571396,9.90903571396,4.22919754376,7.83265894985,7.83265894993,7.83265894993,7.83265894985,7.83265894965,7.83265894985,7.83265894985,7.83265894975,7.83265895085,7.83265895085,7.83265895085,7.83265895085,7.83265895055,7.83265895055,7.83265895062,7.83265895062,7.08861035022,6.22963563928,6.22963563928,6.22963563928,6.22963563918,6.22963563918,6.22963563928,6.22963563928,6.22963563928,6.22963563908,6.22963563908,6.22963563976,6.22963563976,6.22963563938,3.74105168078,5.18752750142,5.67793638332,5.67793638337,5.67793638337,3.27890468487,3.27890468487,2.08584755417,2.08584755415,2.08584755415,2.08584755415,0,0.568601374815,0.568601374815,0.69573408676,0.69573408676,3.59572169577,3.62964104422,3.62964104422,5.43416985172,5.43416985172,5.43416985181,5.43416985181,5.92513444722,6.17177784062,5.97632572252,6.17177784062,4.35927004872,6.17177784091,6.17177784091,6.17177784087,6.17177784067,6.17177784107,6.17177784087,6.17177784087,6.171777840928,6.171777840928,6.17177784097,6.17177784097,5.22994022542,6.17177784102,6.17177784102,6.17177784102,6.17177784102,6.17177784103,6.17177784103,6.17177784111,6.17177784101,6.17177784101,6.17177784104,6.17177784104,6.17177784104,6.17177784104,6.17177784102,6.17177784142,6.17177784062,6.17177784139,5.33820852259,4.93944914089,9.08058362855,8.67035851455,9.08058362855,7.77341077405,9.08058362835,9.08058362895,9.08058362895,9.08058362905,9.08058362905,6.60877668695
"t79",8.236260642965,9.909035713486,9.909035713486,9.86573192456,9.90903571346,9.90903571346,9.909035713465,9.909035713465,9.909035713465,9.143768368565,9.909035713765,9.909035713365,9.909035713365,9.909035713565,6.873213153975,9.909035713975,9.909035713975,4.229197543775,7.832658949865,7.832658949945,7.832658949945,7.832658949865,7.832658949665,7.832658949865,7.832658949865,7.832658949765,7.832658950865,7.832658950865,7.832658950865,7.832658950865,7.832658950565,7.832658950565,7.832658950635,7.832658950635,7.088610350235,6.229635639295,6.229635639295,6.229635639295,6.229635639195,6.229635639195,6.229635639295,6.229635639295,6.229635639295,6.229635639095,6.229635639095,6.229635639775,6.229635639775,6.229635639395,3.741051680795,5.187527501435,5.677936383335,5.677936383385,5.677936383385,3.278904684885,3.278904684885,2.085847554185,2.085847554165,2.085847554165,2.085847554165,0.568601374815,0,0.5508145146,0.695734086775,0.695734086775,3.595721695785,3.629641044235,3.629641044235,5.434169851735,5.434169851735,5.434169851825,5.434169851825,5.925134447235,6.171777840635,5.976325722535,6.171777840635,4.359270048735,6.171777840925,6.171777840925,6.171777840885,6.171777840685,6.171777841085,6.171777840885,6.171777840885,6.171777840943,6.171777840943,6.171777840985,6.171777840985,5.229940225435,6.171777841035,6.171777841035,6.171777841035,6.171777841035,6.171777841045,6.171777841045,6.171777841125,6.171777841025,6.171777841025,6.171777841055,6.171777841055,6.171777841055,6.171777841055,6.171777841035,6.171777841435,6.171777840635,6.171777841405,5.338208522605,4.939449140905,9.080583628565,8.670358514565,9.080583628565,7.773410774065,9.080583628365,9.080583628965,9.080583628965,9.080583629065,9.080583629065,6.608776686965
"t80",8.236260642965,9.909035713486,9.909035713486,9.86573192456,9.90903571346,9.90903571346,9.909035713465,9.909035713465,9.909035713465,9.143768368565,9.909035713765,9.909035713365,9.909035713365,9.909035713565,6.873213153975,9.909035713975,9.909035713975,4.229197543775,7.832658949865,7.832658949945,7.832658949945,7.832658949865,7.832658949665,7.832658949865,7.832658949865,7.832658949765,7.832658950865,7.832658950865,7.832658950865,7.832658950865,7.832658950565,7.832658950565,7.832658950635,7.832658950635,7.088610350235,6.229635639295,6.229635639295,6.229635639295,6.229635639195,6.229635639195,6.229635639295,6.229635639295,6.229635639295,6.229635639095,6.229635639095,6.229635639775,6.229635639775,6.229635639395,3.741051680795,5.187527501435,5.677936383335,5.677936383385,5.677936383385,3.278904684885,3.278904684885,2.085847554185,2.085847554165,2.085847554165,2.085847554165,0.568601374815,0.5508145146,0,0.695734086775,0.695734086775,3.595721695785,3.629641044235,3.629641044235,5.434169851735,5.434169851735,5.434169851825,5.434169851825,5.925134447235,6.171777840635,5.976325722535,6.171777840635,4.359270048735,6.171777840925,6.171777840925,6.171777840885,6.171777840685,6.171777841085,6.171777840885,6.171777840885,6.171777840943,6.171777840943,6.171777840985,6.171777840985,5.229940225435,6.171777841035,6.171777841035,6.171777841035,6.171777841035,6.171777841045,6.171777841045,6.171777841125,6.171777841025,6.171777841025,6.171777841055,6.171777841055,6.171777841055,6.171777841055,6.171777841035,6.171777841435,6.171777840635,6.171777841405,5.338208522605,4.939449140905,9.080583628565,8.670358514565,9.080583628565,7.773410774065,9.080583628365,9.080583628965,9.080583628965,9.080583629065,9.080583629065,6.608776686965
"t110",8.23626064297,9.909035713491,9.909035713491,9.865731924565,9.909035713465,9.909035713465,9.90903571347,9.90903571347,9.90903571347,9.14376836857,9.90903571377,9.90903571337,9.90903571337,9.90903571357,6.87321315398,9.90903571398,9.90903571398,4.22919754378,7.83265894987,7.83265894995,7.83265894995,7.83265894987,7.83265894967,7.83265894987,7.83265894987,7.83265894977,7.83265895087,7.83265895087,7.83265895087,7.83265895087,7.83265895057,7.83265895057,7.83265895064,7.83265895064,7.08861035024,6.2296356393,6.2296356393,6.2296356393,6.2296356392,6.2296356392,6.2296356393,6.2296356393,6.2296356393,6.2296356391,6.2296356391,6.22963563978,6.22963563978,6.2296356394,3.7410516808,5.18752750144,5.67793638334,5.67793638339,5.67793638339,3.27890468489,3.27890468489,2.08584755419,2.08584755417,2.08584755417,2.08584755417,0.69573408676,0.695734086775,0.695734086775,0,0.04407355338,3.59572169579,3.62964104424,3.62964104424,5.43416985174,5.43416985174,5.43416985183,5.43416985183,5.92513444724,6.17177784064,5.97632572254,6.17177784064,4.35927004874,6.17177784093,6.17177784093,6.17177784089,6.17177784069,6.17177784109,6.17177784089,6.17177784089,6.171777840948,6.171777840948,6.17177784099,6.17177784099,5.22994022544,6.17177784104,6.17177784104,6.17177784104,6.17177784104,6.17177784105,6.17177784105,6.17177784113,6.17177784103,6.17177784103,6.17177784106,6.17177784106,6.17177784106,6.17177784106,6.17177784104,6.17177784144,6.17177784064,6.17177784141,5.33820852261,4.93944914091,9.08058362857,8.67035851457,9.08058362857,7.77341077407,9.08058362837,9.08058362897,9.08058362897,9.08058362907,9.08058362907,6.60877668697
"t111",8.23626064297,9.909035713491,9.909035713491,9.865731924565,9.909035713465,9.909035713465,9.90903571347,9.90903571347,9.90903571347,9.14376836857,9.90903571377,9.90903571337,9.90903571337,9.90903571357,6.87321315398,9.90903571398,9.90903571398,4.22919754378,7.83265894987,7.83265894995,7.83265894995,7.83265894987,7.83265894967,7.83265894987,7.83265894987,7.83265894977,7.83265895087,7.83265895087,7.83265895087,7.83265895087,7.83265895057,7.83265895057,7.83265895064,7.83265895064,7.08861035024,6.2296356393,6.2296356393,6.2296356393,6.2296356392,6.2296356392,6.2296356393,6.2296356393,6.2296356393,6.2296356391,6.2296356391,6.22963563978,6.22963563978,6.2296356394,3.7410516808,5.18752750144,5.67793638334,5.67793638339,5.67793638339,3.27890468489,3.27890468489,2.08584755419,2.08584755417,2.08584755417,2.08584755417,0.69573408676,0.695734086775,0.695734086775,0.04407355338,0,3.59572169579,3.62964104424,3.62964104424,5.43416985174,5.43416985174,5.43416985183,5.43416985183,5.92513444724,6.17177784064,5.97632572254,6.17177784064,4.35927004874,6.17177784093,6.17177784093,6.17177784089,6.17177784069,6.17177784109,6.17177784089,6.17177784089,6.171777840948,6.171777840948,6.17177784099,6.17177784099,5.22994022544,6.17177784104,6.17177784104,6.17177784104,6.17177784104,6.17177784105,6.17177784105,6.17177784113,6.17177784103,6.17177784103,6.17177784106,6.17177784106,6.17177784106,6.17177784106,6.17177784104,6.17177784144,6.17177784064,6.17177784141,5.33820852261,4.93944914091,9.08058362857,8.67035851457,9.08058362857,7.77341077407,9.08058362837,9.08058362897,9.08058362897,9.08058362907,9.08058362907,6.60877668697
"t14",8.23626064318,9.909035713701,9.909035713701,9.865731924775,9.909035713675,9.909035713675,9.90903571368,9.90903571368,9.90903571368,9.14376836878,9.90903571398,9.90903571358,9.90903571358,9.90903571378,6.87321315419,9.90903571419,9.90903571419,4.22919754399,7.83265895008,7.83265895016,7.83265895016,7.83265895008,7.83265894988,7.83265895008,7.83265895008,7.83265894998,7.83265895108,7.83265895108,7.83265895108,7.83265895108,7.83265895078,7.83265895078,7.83265895085,7.83265895085,7.08861035045,6.22963563951,6.22963563951,6.22963563951,6.22963563941,6.22963563941,6.22963563951,6.22963563951,6.22963563951,6.22963563931,6.22963563931,6.22963563999,6.22963563999,6.22963563961,3.74105168101,5.18752750165,5.67793638355,5.6779363836,5.6779363836,3.5957216955,3.5957216955,3.5957216958,3.59572169578,3.59572169578,3.59572169578,3.59572169577,3.595721695785,3.595721695785,3.59572169579,3.59572169579,0,3.62964104445,3.62964104445,5.43416985195,5.43416985195,5.43416985204,5.43416985204,5.92513444745,6.17177784085,5.97632572275,6.17177784085,4.35927004895,6.17177784114,6.17177784114,6.1717778411,6.1717778409,6.1717778413,6.1717778411,6.1717778411,6.171777841158,6.171777841158,6.1717778412,6.1717778412,5.22994022565,6.17177784125,6.17177784125,6.17177784125,6.17177784125,6.17177784126,6.17177784126,6.17177784134,6.17177784124,6.17177784124,6.17177784127,6.17177784127,6.17177784127,6.17177784127,6.17177784125,6.17177784165,6.17177784085,6.17177784162,5.33820852282,4.93944914112,9.08058362878,8.67035851478,9.08058362878,7.77341077428,9.08058362858,9.08058362918,9.08058362918,9.08058362928,9.08058362928,6.60877668718
"t35",8.23626064293,9.909035713451,9.909035713451,9.865731924525,9.909035713425,9.909035713425,9.90903571343,9.90903571343,9.90903571343,9.14376836853,9.90903571373,9.90903571333,9.90903571333,9.90903571353,6.87321315394,9.90903571394,9.90903571394,4.22919754374,7.83265894983,7.83265894991,7.83265894991,7.83265894983,7.83265894963,7.83265894983,7.83265894983,7.83265894973,7.83265895083,7.83265895083,7.83265895083,7.83265895083,7.83265895053,7.83265895053,7.8326589506,7.8326589506,7.0886103502,6.22963563926,6.22963563926,6.22963563926,6.22963563916,6.22963563916,6.22963563926,6.22963563926,6.22963563926,6.22963563906,6.22963563906,6.22963563974,6.22963563974,6.22963563936,3.74105168076,5.1875275014,5.6779363833,5.67793638335,5.67793638335,3.62964104395,3.62964104395,3.62964104425,3.62964104423,3.62964104423,3.62964104423,3.62964104422,3.629641044235,3.629641044235,3.62964104424,3.62964104424,3.62964104445,0,1.9701399532,5.4341698517,5.4341698517,5.43416985179,5.43416985179,5.9251344472,6.1717778406,5.9763257225,6.1717778406,4.3592700487,6.17177784089,6.17177784089,6.17177784085,6.17177784065,6.17177784105,6.17177784085,6.17177784085,6.171777840908,6.171777840908,6.17177784095,6.17177784095,5.2299402254,6.171777841,6.171777841,6.171777841,6.171777841,6.17177784101,6.17177784101,6.17177784109,6.17177784099,6.17177784099,6.17177784102,6.17177784102,6.17177784102,6.17177784102,6.171777841,6.1717778414,6.1717778406,6.17177784137,5.33820852257,4.93944914087,9.08058362853,8.67035851453,9.08058362853,7.77341077403,9.08058362833,9.08058362893,9.08058362893,9.08058362903,9.08058362903,6.60877668693
"t36",8.23626064293,9.909035713451,9.909035713451,9.865731924525,9.909035713425,9.909035713425,9.90903571343,9.90903571343,9.90903571343,9.14376836853,9.90903571373,9.90903571333,9.90903571333,9.90903571353,6.87321315394,9.90903571394,9.90903571394,4.22919754374,7.83265894983,7.83265894991,7.83265894991,7.83265894983,7.83265894963,7.83265894983,7.83265894983,7.83265894973,7.83265895083,7.83265895083,7.83265895083,7.83265895083,7.83265895053,7.83265895053,7.8326589506,7.8326589506,7.0886103502,6.22963563926,6.22963563926,6.22963563926,6.22963563916,6.22963563916,6.22963563926,6.22963563926,6.22963563926,6.22963563906,6.22963563906,6.22963563974,6.22963563974,6.22963563936,3.74105168076,5.1875275014,5.6779363833,5.67793638335,5.67793638335,3.62964104395,3.62964104395,3.62964104425,3.62964104423,3.62964104423,3.62964104423,3.62964104422,3.629641044235,3.629641044235,3.62964104424,3.62964104424,3.62964104445,1.9701399532,0,5.4341698517,5.4341698517,5.43416985179,5.43416985179,5.9251344472,6.1717778406,5.9763257225,6.1717778406,4.3592700487,6.17177784089,6.17177784089,6.17177784085,6.17177784065,6.17177784105,6.17177784085,6.17177784085,6.171777840908,6.171777840908,6.17177784095,6.17177784095,5.2299402254,6.171777841,6.171777841,6.171777841,6.171777841,6.17177784101,6.17177784101,6.17177784109,6.17177784099,6.17177784099,6.17177784102,6.17177784102,6.17177784102,6.17177784102,6.171777841,6.1717778414,6.1717778406,6.17177784137,5.33820852257,4.93944914087,9.08058362853,8.67035851453,9.08058362853,7.77341077403,9.08058362833,9.08058362893,9.08058362893,9.08058362903,9.08058362903,6.60877668693
"t74",8.23626064243,9.909035712951,9.909035712951,9.865731924025,9.909035712925,9.909035712925,9.90903571293,9.90903571293,9.90903571293,9.14376836803,9.90903571323,9.90903571283,9.90903571283,9.90903571303,6.87321315344,9.90903571344,9.90903571344,4.22919754324,7.83265894933,7.83265894941,7.83265894941,7.83265894933,7.83265894913,7.83265894933,7.83265894933,7.83265894923,7.83265895033,7.83265895033,7.83265895033,7.83265895033,7.83265895003,7.83265895003,7.8326589501,7.8326589501,7.0886103497,6.22963563876,6.22963563876,6.22963563876,6.22963563866,6.22963563866,6.22963563876,6.22963563876,6.22963563876,6.22963563856,6.22963563856,6.22963563924,6.22963563924,6.22963563886,3.74105168026,5.1875275009,5.6779363828,5.67793638285,5.67793638285,5.43416985145,5.43416985145,5.43416985175,5.43416985173,5.43416985173,5.43416985173,5.43416985172,5.434169851735,5.434169851735,5.43416985174,5.43416985174,5.43416985195,5.4341698517,5.4341698517,0,0.6349687186,1.39770473529,1.39770473529,5.9251344467,6.1717778401,5.976325722,6.1717778401,4.3592700482,6.17177784039,6.17177784039,6.17177784035,6.17177784015,6.17177784055,6.17177784035,6.17177784035,6.171777840408,6.171777840408,6.17177784045,6.17177784045,5.2299402249,6.1717778405,6.1717778405,6.1717778405,6.1717778405,6.17177784051,6.17177784051,6.17177784059,6.17177784049,6.17177784049,6.17177784052,6.17177784052,6.17177784052,6.17177784052,6.1717778405,6.1717778409,6.1717778401,6.17177784087,5.33820852207,4.93944914037,9.08058362803,8.67035851403,9.08058362803,7.77341077353,9.08058362783,9.08058362843,9.08058362843,9.08058362853,9.08058362853,6.60877668643
"t75",8.23626064243,9.909035712951,9.909035712951,9.865731924025,9.909035712925,9.909035712925,9.90903571293,9.90903571293,9.90903571293,9.14376836803,9.90903571323,9.90903571283,9.90903571283,9.90903571303,6.87321315344,9.90903571344,9.90903571344,4.22919754324,7.83265894933,7.83265894941,7.83265894941,7.83265894933,7.83265894913,7.83265894933,7.83265894933,7.83265894923,7.83265895033,7.83265895033,7.83265895033,7.83265895033,7.83265895003,7.83265895003,7.8326589501,7.8326589501,7.0886103497,6.22963563876,6.22963563876,6.22963563876,6.22963563866,6.22963563866,6.22963563876,6.22963563876,6.22963563876,6.22963563856,6.22963563856,6.22963563924,6.22963563924,6.22963563886,3.74105168026,5.1875275009,5.6779363828,5.67793638285,5.67793638285,5.43416985145,5.43416985145,5.43416985175,5.43416985173,5.43416985173,5.43416985173,5.43416985172,5.434169851735,5.434169851735,5.43416985174,5.43416985174,5.43416985195,5.4341698517,5.4341698517,0.6349687186,0,1.39770473529,1.39770473529,5.9251344467,6.1717778401,5.976325722,6.1717778401,4.3592700482,6.17177784039,6.17177784039,6.17177784035,6.17177784015,6.17177784055,6.17177784035,6.17177784035,6.171777840408,6.171777840408,6.17177784045,6.17177784045,5.2299402249,6.1717778405,6.1717778405,6.1717778405,6.1717778405,6.17177784051,6.17177784051,6.17177784059,6.17177784049,6.17177784049,6.17177784052,6.17177784052,6.17177784052,6.17177784052,6.1717778405,6.1717778409,6.1717778401,6.17177784087,5.33820852207,4.93944914037,9.08058362803,8.67035851403,9.08058362803,7.77341077353,9.08058362783,9.08058362843,9.08058362843,9.08058362853,9.08058362853,6.60877668643
"t108",8.23626064252,9.909035713041,9.909035713041,9.865731924115,9.909035713015,9.909035713015,9.90903571302,9.90903571302,9.90903571302,9.14376836812,9.90903571332,9.90903571292,9.90903571292,9.90903571312,6.87321315353,9.90903571353,9.90903571353,4.22919754333,7.83265894942,7.8326589495,7.8326589495,7.83265894942,7.83265894922,7.83265894942,7.83265894942,7.83265894932,7.83265895042,7.83265895042,7.83265895042,7.83265895042,7.83265895012,7.83265895012,7.83265895019,7.83265895019,7.08861034979,6.22963563885,6.22963563885,6.22963563885,6.22963563875,6.22963563875,6.22963563885,6.22963563885,6.22963563885,6.22963563865,6.22963563865,6.22963563933,6.22963563933,6.22963563895,3.74105168035,5.18752750099,5.67793638289,5.67793638294,5.67793638294,5.43416985154,5.43416985154,5.43416985184,5.43416985182,5.43416985182,5.43416985182,5.43416985181,5.434169851825,5.434169851825,5.43416985183,5.43416985183,5.43416985204,5.43416985179,5.43416985179,1.39770473529,1.39770473529,0,0.05226349578,5.92513444679,6.17177784019,5.97632572209,6.17177784019,4.35927004829,6.17177784048,6.17177784048,6.17177784044,6.17177784024,6.17177784064,6.17177784044,6.17177784044,6.171777840498,6.171777840498,6.17177784054,6.17177784054,5.22994022499,6.17177784059,6.17177784059,6.17177784059,6.17177784059,6.1717778406,6.1717778406,6.17177784068,6.17177784058,6.17177784058,6.17177784061,6.17177784061,6.17177784061,6.17177784061,6.17177784059,6.17177784099,6.17177784019,6.17177784096,5.33820852216,4.93944914046,9.08058362812,8.67035851412,9.08058362812,7.77341077362,9.08058362792,9.08058362852,9.08058362852,9.08058362862,9.08058362862,6.60877668652
"t109",8.23626064252,9.909035713041,9.909035713041,9.865731924115,9.909035713015,9.909035713015,9.90903571302,9.90903571302,9.90903571302,9.14376836812,9.90903571332,9.90903571292,9.90903571292,9.90903571312,6.87321315353,9.90903571353,9.90903571353,4.22919754333,7.83265894942,7.8326589495,7.8326589495,7.83265894942,7.83265894922,7.83265894942,7.83265894942,7.83265894932,7.83265895042,7.83265895042,7.83265895042,7.83265895042,7.83265895012,7.83265895012,7.83265895019,7.83265895019,7.08861034979,6.22963563885,6.22963563885,6.22963563885,6.22963563875,6.22963563875,6.22963563885,6.22963563885,6.22963563885,6.22963563865,6.22963563865,6.22963563933,6.22963563933,6.22963563895,3.74105168035,5.18752750099,5.67793638289,5.67793638294,5.67793638294,5.43416985154,5.43416985154,5.43416985184,5.43416985182,5.43416985182,5.43416985182,5.43416985181,5.434169851825,5.434169851825,5.43416985183,5.43416985183,5.43416985204,5.43416985179,5.43416985179,1.39770473529,1.39770473529,0.05226349578,0,5.92513444679,6.17177784019,5.97632572209,6.17177784019,4.35927004829,6.17177784048,6.17177784048,6.17177784044,6.17177784024,6.17177784064,6.17177784044,6.17177784044,6.171777840498,6.171777840498,6.17177784054,6.17177784054,5.22994022499,6.17177784059,6.17177784059,6.17177784059,6.17177784059,6.1717778406,6.1717778406,6.17177784068,6.17177784058,6.17177784058,6.17177784061,6.17177784061,6.17177784061,6.17177784061,6.17177784059,6.17177784099,6.17177784019,6.17177784096,5.33820852216,4.93944914046,9.08058362812,8.67035851412,9.08058362812,7.77341077362,9.08058362792,9.08058362852,9.08058362852,9.08058362862,9.08058362862,6.60877668652
"t20",7.98961724913,9.662392319651,9.662392319651,9.619088530725,9.662392319625,9.662392319625,9.66239231963,9.66239231963,9.66239231963,8.89712497473,9.66239231993,9.66239231953,9.66239231953,9.66239231973,6.62656976014,9.66239232014,9.66239232014,3.98255414994,7.58601555603,7.58601555611,7.58601555611,7.58601555603,7.58601555583,7.58601555603,7.58601555603,7.58601555593,7.58601555703,7.58601555703,7.58601555703,7.58601555703,7.58601555673,7.58601555673,7.5860155568,7.5860155568,6.8419669564,5.98299224546,5.98299224546,5.98299224546,5.98299224536,5.98299224536,5.98299224546,5.98299224546,5.98299224546,5.98299224526,5.98299224526,5.98299224594,5.98299224594,5.98299224556,3.49440828696,5.4347255654,5.9251344473,5.92513444735,5.92513444735,5.92513444695,5.92513444695,5.92513444725,5.92513444723,5.92513444723,5.92513444723,5.92513444722,5.925134447235,5.925134447235,5.92513444724,5.92513444724,5.92513444745,5.9251344472,5.9251344472,5.9251344467,5.9251344467,5.92513444679,5.92513444679,0,2.7794346274,2.5839825093,2.7794346274,3.0536280615,4.86613585369,4.86613585369,4.86613585365,4.86613585345,4.86613585385,4.86613585365,4.86613585365,4.866135853708,4.866135853708,4.86613585375,4.86613585375,3.9242982382,5.2149660712,5.2149660712,5.2149660712,5.2149660712,5.21496607121,5.21496607121,5.21496607129,5.21496607119,5.21496607119,5.21496607122,5.21496607122,5.21496607122,5.21496607122,5.2149660712,5.2149660716,5.2149660708,5.21496607157,4.38139675277,3.98263737107,8.83394023473,8.42371512073,8.83394023473,7.52676738023,8.83394023453,8.83394023513,8.83394023513,8.83394023523,8.83394023523,6.36213329313
"t46",8.23626064253,9.909035713051,9.909035713051,9.865731924125,9.909035713025,9.909035713025,9.90903571303,9.90903571303,9.90903571303,9.14376836813,9.90903571333,9.90903571293,9.90903571293,9.90903571313,6.87321315354,9.90903571354,9.90903571354,4.22919754334,7.83265894943,7.83265894951,7.83265894951,7.83265894943,7.83265894923,7.83265894943,7.83265894943,7.83265894933,7.83265895043,7.83265895043,7.83265895043,7.83265895043,7.83265895013,7.83265895013,7.8326589502,7.8326589502,7.0886103498,6.22963563886,6.22963563886,6.22963563886,6.22963563876,6.22963563876,6.22963563886,6.22963563886,6.22963563886,6.22963563866,6.22963563866,6.22963563934,6.22963563934,6.22963563896,3.74105168036,5.6813689588,6.1717778407,6.17177784075,6.17177784075,6.17177784035,6.17177784035,6.17177784065,6.17177784063,6.17177784063,6.17177784063,6.17177784062,6.171777840635,6.171777840635,6.17177784064,6.17177784064,6.17177784085,6.1717778406,6.1717778406,6.1717778401,6.1717778401,6.17177784019,6.17177784019,2.7794346274,0,1.1190560343,1.3145081524,3.3002714549,5.11277924709,5.11277924709,5.11277924705,5.11277924685,5.11277924725,5.11277924705,5.11277924705,5.112779247108,5.112779247108,5.11277924715,5.11277924715,4.1709416316,5.4616094646,5.4616094646,5.4616094646,5.4616094646,5.46160946461,5.46160946461,5.46160946469,5.46160946459,5.46160946459,5.46160946462,5.46160946462,5.46160946462,5.46160946462,5.4616094646,5.461609465,5.4616094642,5.46160946497,4.62804014617,4.22928076447,9.08058362813,8.67035851413,9.08058362813,7.77341077363,9.08058362793,9.08058362853,9.08058362853,9.08058362863,9.08058362863,6.60877668653
"t59",8.04080852443,9.713583594951,9.713583594951,9.670279806025,9.713583594925,9.713583594925,9.71358359493,9.71358359493,9.71358359493,8.94831625003,9.71358359523,9.71358359483,9.71358359483,9.71358359503,6.67776103544,9.71358359544,9.71358359544,4.03374542524,7.63720683133,7.63720683141,7.63720683141,7.63720683133,7.63720683113,7.63720683133,7.63720683133,7.63720683123,7.63720683233,7.63720683233,7.63720683233,7.63720683233,7.63720683203,7.63720683203,7.6372068321,7.6372068321,6.8931582317,6.03418352076,6.03418352076,6.03418352076,6.03418352066,6.03418352066,6.03418352076,6.03418352076,6.03418352076,6.03418352056,6.03418352056,6.03418352124,6.03418352124,6.03418352086,3.54559956226,5.4859168407,5.9763257226,5.97632572265,5.97632572265,5.97632572225,5.97632572225,5.97632572255,5.97632572253,5.97632572253,5.97632572253,5.97632572252,5.976325722535,5.976325722535,5.97632572254,5.97632572254,5.97632572275,5.9763257225,5.9763257225,5.976325722,5.976325722,5.97632572209,5.97632572209,2.5839825093,1.1190560343,0,0.7292984163,3.1048193368,4.91732712899,4.91732712899,4.91732712895,4.91732712875,4.91732712915,4.91732712895,4.91732712895,4.917327129008,4.917327129008,4.91732712905,4.91732712905,3.9754895135,5.2661573465,5.2661573465,5.2661573465,5.2661573465,5.26615734651,5.26615734651,5.26615734659,5.26615734649,5.26615734649,5.26615734652,5.26615734652,5.26615734652,5.26615734652,5.2661573465,5.2661573469,5.2661573461,5.26615734687,4.43258802807,4.03382864637,8.88513151003,8.47490639603,8.88513151003,7.57795865553,8.88513150983,8.88513151043,8.88513151043,8.88513151053,8.88513151053,6.41332456843
"t60",8.23626064253,9.909035713051,9.909035713051,9.865731924125,9.909035713025,9.909035713025,9.90903571303,9.90903571303,9.90903571303,9.14376836813,9.90903571333,9.90903571293,9.90903571293,9.90903571313,6.87321315354,9.90903571354,9.90903571354,4.22919754334,7.83265894943,7.83265894951,7.83265894951,7.83265894943,7.83265894923,7.83265894943,7.83265894943,7.83265894933,7.83265895043,7.83265895043,7.83265895043,7.83265895043,7.83265895013,7.83265895013,7.8326589502,7.8326589502,7.0886103498,6.22963563886,6.22963563886,6.22963563886,6.22963563876,6.22963563876,6.22963563886,6.22963563886,6.22963563886,6.22963563866,6.22963563866,6.22963563934,6.22963563934,6.22963563896,3.74105168036,5.6813689588,6.1717778407,6.17177784075,6.17177784075,6.17177784035,6.17177784035,6.17177784065,6.17177784063,6.17177784063,6.17177784063,6.17177784062,6.171777840635,6.171777840635,6.17177784064,6.17177784064,6.17177784085,6.1717778406,6.1717778406,6.1717778401,6.1717778401,6.17177784019,6.17177784019,2.7794346274,1.3145081524,0.7292984163,0,3.3002714549,5.11277924709,5.11277924709,5.11277924705,5.11277924685,5.11277924725,5.11277924705,5.11277924705,5.112779247108,5.112779247108,5.11277924715,5.11277924715,4.1709416316,5.4616094646,5.4616094646,5.4616094646,5.4616094646,5.46160946461,5.46160946461,5.46160946469,5.46160946459,5.46160946459,5.46160946462,5.46160946462,5.46160946462,5.46160946462,5.4616094646,5.461609465,5.4616094642,5.46160946497,4.62804014617,4.22928076447,9.08058362813,8.67035851413,9.08058362813,7.77341077363,9.08058362793,9.08058362853,9.08058362853,9.08058362863,9.08058362863,6.60877668653
