"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117"
"t80",0.0628321351728598,-0.017231986271815,0.200940389188337,-0.140393578877808,0.0562858873479921,0.0446090526271777,-0.00199718735361641,0.110011098045202,0.0157013150825747,5.11772465467955e-05,-0.00529473284565316,-0.000285125190201787,0.000384874012287966,0.00949680038196496,-0.000782457604851683,6.91109801678747e-05,0.0145955485081308,-0.192574644849439,-0.00468206365955518,0.00213154320006767,0.25694043898761,-0.00181039874944499,0.000233474018091158,6.9581288930231e-06,-8.21299791632665e-07,-0.00216811061158059,-2.45276674532105e-06,1.82022258560421e-05,4.63802371723454e-05,8.50322173660373e-06,-7.34888487138919e-05,0.000611623715976953,-0.0124387201644148,-0.000818034481233132,-3.00081574837492e-16,-1.7872281539536e-06,0.000230268834999183,-1.80056908483155e-07,2.06267641578259e-05,0.000187111716143972,-2.85099506093199e-05,8.04930473812904e-06,-5.8119926110881e-05,0.000219195226357933,2.69117002580719e-05,8.64095183213096e-05,0.00019916111168592,-0.000115186920553471,0.000266525907256064,3.12509330530051e-05,3.61603773364044e-16,1.53647358501534e-05,7.45813046593158e-06,-4.87018779381146e-06,4.18666316405481e-05,-4.16166904887699e-05,4.09384698585093e-06,-6.55579106778635e-16,2.7937860066919e-16,-0.000250714699094112,0.00233296607495583,-0.000278712875386351,0.000102330325104301,7.48899250099323e-05,1.27730742317674e-05,0.00057350487332595,-1.12051858982444e-16,-9.27593450120789e-06,0.00999604130364512,5.10332935605836e-05,5.84492527651279e-08,2.00553800959886e-07,-7.18188699136424e-09,-7.11880255896108e-06,0.376947947272736,-2.62497619366238e-14,-2.69849748450033e-05,7.21202874935933e-16,1.97925798775898e-06,0.000676998213629645,0.000544778349247966,-1.93779562741717e-16,-1.04908418724108e-06,1.49317212827636e-17,1.71990241454138e-08,-2.14869641427677e-15,0.000276439256908996,3.25271143318855e-15,5.26457442212856e-05,-9.77811393823143e-16,-6.21285843121077e-06,-4.25563331227013e-09,9.34812625356721e-15,1.27412748352093e-13,-0.404706037229483,-0.707106781186516,5.97086849644637e-07,-1.4791146435896e-15,5.02148973926897e-15,1.22678140090188e-17,-1.47936546876708e-15,3.37005833841674e-18,1.86170751689691e-15,8.50691812837399e-07,-2.52316841239054e-15,0.000540940166587665,4.59381052134878e-16,-1.39344583707414e-15,-1.34818630158828e-15,-1.12281565109534e-15,5.78153976360643e-16,-1.49319762204168e-15,-1.39917521283406e-15,6.28879496271751e-15,6.17561557447743e-16,-4.92161777644426e-15,-0.0924500327042212
"t110",0.0630024493888553,-0.0173181639467901,0.202200728255869,-0.141520146079765,0.0567483146801716,0.0450552981107618,-0.00201920707758879,0.111851953617045,0.0160327074904224,5.23075405675219e-05,-0.00542789682226852,-0.000292571019247737,0.000395513724614273,0.00980203597629462,-0.000809062905306555,7.15014980334912e-05,0.0151631626252622,-0.201855323809801,-0.00495808463562118,0.00226383203926991,0.273646785876603,-0.00192858541854852,0.000248953693094183,7.44862116312649e-06,-8.80722732835918e-07,-0.0023417239997486,-2.67664173917922e-06,1.99969015197391e-05,5.10181651867776e-05,9.38560644536904e-06,-8.17789151541519e-05,0.000688875679777842,-0.0142515421301942,-0.000942708590770384,3.83893191434233e-16,-2.09221655368534e-06,0.000272836887024843,-2.14959541592471e-07,2.48417842084552e-05,0.000225879065555265,-3.46632598236279e-05,9.82949163484508e-06,-7.21451237331717e-05,0.000274731813473802,3.42815714873325e-05,0.000112003164315343,0.000268098060424362,-0.000156076349311143,0.000372419025921425,4.36928555806899e-05,-2.34604739551665e-16,2.19685280986802e-05,1.06683008661949e-05,-7.08641844343794e-06,6.10516985224239e-05,-6.14985774376291e-05,6.34504969578495e-06,4.3113099911707e-16,-2.17191915716752e-16,-0.000405670807656491,0.00426797902736826,-0.000519646864775416,0.000201789087599846,0.000149630272676032,2.78711114549754e-05,0.00131695309600009,9.81294372562711e-17,-3.61913929309656e-05,0.0421884260607822,0.000273388337979804,3.91440150894278e-07,1.76176055566e-06,-1.03670392995886e-06,2.43362265602017e-05,-0.538701328137884,3.69931168849383e-14,2.4994945528091e-05,-1.90814385339806e-15,-1.13244659248039e-06,-0.000211097111044864,-0.000130161408954672,1.74780041498326e-16,5.58167331208342e-08,-1.14317138079958e-16,1.74766212395969e-09,1.40951111961697e-15,6.79379738427421e-05,1.75190416789244e-16,1.78802999022824e-05,-1.20316926142598e-15,-2.36663249600342e-06,-1.75327034580017e-09,-3.5719175930845e-16,1.54667611170879e-15,-0.00449566633161528,1.23902781628869e-15,3.56050907638414e-07,-6.19394265059802e-16,9.19669034847363e-16,-1.75982317879608e-16,-1.06638436056327e-15,-8.09436699111378e-16,2.59956284551897e-15,5.58739948477783e-07,-5.60072329336095e-16,0.000364229828531631,1.23199050278251e-15,-1.76094713113291e-15,1.2088389996882e-14,3.27706373006987e-15,7.15198315264929e-15,-9.69115294292216e-15,-0.707106781186549,1.32085295982465e-14,8.9234175604247e-15,-5.90398101809779e-15,-0.0924500327041916
"t111",0.0630024493888553,-0.0173181639467901,0.202200728255869,-0.141520146079765,0.0567483146801717,0.0450552981107618,-0.00201920707758878,0.111851953617045,0.0160327074904224,5.23075405675479e-05,-0.00542789682226852,-0.000292571019247707,0.000395513724614318,0.00980203597629454,-0.000809062905306516,7.15014980334023e-05,0.0151631626252622,-0.201855323809801,-0.00495808463562112,0.00226383203927001,0.273646785876603,-0.00192858541854821,0.00024895369309415,7.44862116311309e-06,-8.80722732690306e-07,-0.00234172399974863,-2.67664173916349e-06,1.99969015196882e-05,5.10181651868524e-05,9.38560644520219e-06,-8.17789151539407e-05,0.000688875679777828,-0.0142515421301942,-0.000942708590770301,5.92060008551654e-16,-2.09221655360454e-06,0.000272836887024937,-2.14959541768792e-07,2.48417842089536e-05,0.000225879065555554,-3.4663259823721e-05,9.82949163413015e-06,-7.21451237333226e-05,0.000274731813474165,3.42815714873886e-05,0.000112003164314714,0.000268098060424789,-0.000156076349311227,0.000372419025921168,4.36928555798944e-05,-2.88092472082777e-16,2.19685280984478e-05,1.06683008658584e-05,-7.08641844355153e-06,6.10516985228766e-05,-6.14985774378945e-05,6.34504969654581e-06,4.31130998869938e-16,-4.05043136894005e-16,-0.000405670807656768,0.00426797902736794,-0.000519646864775657,0.000201789087600351,0.000149630272676383,2.78711114548259e-05,0.00131695309600024,5.14463072162761e-16,-3.61913929306089e-05,0.0421884260607821,0.000273388337979282,3.91440151673169e-07,1.761760555288e-06,-1.03670393153659e-06,2.43362265598171e-05,-0.538701328137884,3.75898617606575e-14,2.49949455281749e-05,-2.10438730467962e-15,-1.13244659195084e-06,-0.000211097111045761,-0.000130161408955504,3.28428032435314e-16,5.58167322385043e-08,-2.80850592089281e-16,1.74766214380059e-09,1.49971674036781e-15,6.79379738434758e-05,1.61577926273673e-16,1.78802999013041e-05,-1.06824081574309e-16,-2.36663249548356e-06,-1.75327139739496e-09,2.82662047473047e-16,3.98916676589278e-15,-0.00449566633161868,2.04977057671067e-15,3.56050907160496e-07,-2.05238762881724e-17,2.0823557108393e-16,3.26228222712315e-16,6.04843690763063e-16,8.69546074325915e-16,1.17015070131407e-15,5.58739949822492e-07,1.26878168176096e-16,0.000364229828532003,-1.33104324704563e-15,2.93668404181127e-15,-1.30857271097583e-14,-6.21461144221886e-15,-6.65994647106464e-15,7.73611547369691e-15,0.707106781186546,-1.90187279118957e-15,-1.20875531806064e-14,-3.36548020205702e-15,-0.0924500327042054
"t14",0.0544251136002766,-0.0129416250638632,0.137902444159483,-0.0836921769609414,0.0329956887828835,0.02199403030576,-0.000877398481924751,0.0147104356635136,-0.00165299104410699,-8.14635965204046e-06,0.00173656773230695,0.000108635796306579,-0.000178949414567964,-0.00672142865696461,0.000630133458185478,-5.7748143018244e-05,-0.0152698440108313,0.263864008194419,0.00498089432826691,-0.00131506942248877,0.0301034591505686,-0.000363270319023569,0.000129792414967416,6.75175481891649e-06,-4.91396496443811e-05,0.150922196731215,5.45868641414508e-05,-0.000397066454141177,-0.0010217137442696,-0.000194897060424998,0.00195643498866241,-0.0224810208761531,0.924890852897852,0.0881769696789812,-4.08254222652239e-15,-0.00241600511856423,0.0315536341419034,-1.64209158751198e-05,0.00138891579759579,0.0118171012274216,-0.00152768562811855,0.0003966453812967,-0.00225409575785006,0.00765692952487786,0.000819367292221921,0.00235322395635173,0.00459045818605806,-0.00259751425152406,0.0055237449942296,0.000646789377440959,-1.48749382774715e-16,0.000303430882911345,0.000147166351439951,-9.3284735954765e-05,0.000799125645677536,-0.000778690125767829,7.24068472445927e-05,4.08023231332045e-17,-4.403635060374e-16,-0.00427674251780367,0.0374330879136789,-0.00444460424576362,0.00160699255781627,0.00117237259805994,0.00019616939872183,0.00871031545885014,-2.95713527416328e-17,-6.25097242201568e-05,0.0187596661706998,-0.00253818189709703,3.15964198049281e-05,2.8837526993365e-05,-7.72743952350344e-06,7.78570446158034e-05,-0.00296295883159933,1.94253871046534e-16,-6.43387117089438e-05,-1.78591151241579e-16,7.7454185315636e-06,0.0033321567202071,0.00282270790406348,8.48843670656243e-17,-6.06718820002677e-06,6.29487500927083e-17,1.06628118840457e-07,2.23923491770269e-16,0.00179117469676801,9.90014624574017e-17,0.000345277004567332,-6.4047360251141e-16,-4.05654378132852e-05,-2.72227818048226e-08,3.85331479480933e-17,-8.97348120611364e-17,-0.000128547596579053,-1.82814244822274e-16,4.26038813048877e-06,1.3349889056251e-17,7.01539580840643e-16,2.60832401337832e-16,-3.95661619235955e-16,-2.4064976671854e-17,2.46042702355038e-15,5.72486680866648e-06,-7.37744351253192e-16,0.000352732214078966,-8.73646663951324e-17,5.75456751860171e-16,-6.02087207990277e-16,-9.97198191313151e-16,3.26012935880697e-16,-1.07054647693476e-15,-9.08091893104842e-16,5.60050381643715e-15,-2.03309591384482e-15,-4.90863726835232e-15,-0.0924500327042071
"t35",0.0549199057650805,-0.0131541086938854,0.140686236063793,-0.0857637116627079,0.0338267884906514,0.0226177810988791,-0.000902942373544878,0.0141534426652226,-0.00218023004329636,-1.0295196833543e-05,0.00212591286137121,0.000132926036016968,-0.000219552647096217,-0.00841835409217617,0.000798509263283608,-7.34695858550895e-05,-0.0200669853993194,0.378666762271684,0.00812586242508351,-0.00221527768642668,0.0582276281207697,-0.00067764193371274,0.00023368838541419,-6.66471135573684e-06,-0.000155985053059089,0.505014803387919,0.000488975755243174,0.00756731447475653,0.0115769164973008,0.00101093102825556,-0.00388163387101866,0.0182652662340386,-0.235722858045836,-0.0135003285711135,1.74739481812261e-15,-7.61297014681228e-05,0.00386041125781905,-2.72597000014818e-06,0.000288642776187399,0.00257327162635053,-0.000374391021456282,0.000103135953654852,-0.000691026340243868,0.00251652975350021,0.000294405682905646,0.000907242159358281,0.00196076003232041,-0.00112427152805736,0.00251548040985522,0.000294786426223794,1.97158985678572e-15,0.000142253764627346,6.90283366209174e-05,-4.4549642592559e-05,0.000382446626211241,-0.000377220616140525,3.63254039615133e-05,1.10502565816019e-14,0.707106781186548,-0.00219645067177809,0.0200765211965784,-0.0023951164603759,0.000876482920222779,0.000641011687010086,0.000108754291025917,0.00485958429424106,1.18731654465487e-15,-3.56283371982967e-05,0.0101187687456704,-0.001493653575756,1.85987017826949e-05,1.70098803051384e-05,-4.59065577236139e-06,4.69439352044556e-05,-0.001687822815551,-3.24985927754961e-17,-3.95155587372672e-05,-3.41205306884523e-16,4.79001878341663e-06,0.00207588004999244,0.00176301882204265,-2.68559252217272e-16,-3.8199224978869e-06,1.18958076300343e-16,6.77377515418483e-08,-4.75895235044051e-16,0.0011508843717238,1.42703513691502e-17,0.000224090831784929,-6.47213070673636e-16,-2.64776739776014e-05,-1.78724756474437e-08,-2.65113543763853e-16,1.48885442366177e-17,-8.01709218212494e-05,3.17204122739865e-18,2.86121069089733e-06,-3.64272317479006e-17,5.08930858633101e-16,4.60191144960702e-17,-6.25696892942575e-16,3.41943105229101e-16,1.54929594635302e-15,3.921123877291e-06,-3.24956764422321e-16,0.000229251321675412,-5.58915545234479e-19,2.72684102382098e-17,-4.22873160954537e-16,-1.23987306666987e-15,4.41510270425678e-16,-8.48833245166507e-16,-8.54710832617148e-16,5.61784639492073e-15,-1.07205910815367e-15,-4.8890066136912e-15,-0.0924500327042035
"t36",0.0549199057650805,-0.0131541086938854,0.140686236063793,-0.085763711662708,0.0338267884906514,0.0226177810988791,-0.000902942373544905,0.0141534426652227,-0.00218023004329639,-1.02951968335169e-05,0.00212591286137123,0.000132926036016966,-0.0002195526470962,-0.00841835409217614,0.000798509263283571,-7.34695858550703e-05,-0.0200669853993193,0.378666762271684,0.00812586242508356,-0.00221527768642673,0.0582276281207699,-0.000677641933712813,0.000233688385414217,-6.6647113557737e-06,-0.000155985053058989,0.505014803387919,0.000488975755243126,0.00756731447475665,0.0115769164973012,0.00101093102825607,-0.0038816338710184,0.0182652662340386,-0.235722858045836,-0.0135003285711135,1.11008722860861e-15,-7.61297014681056e-05,0.003860411257819,-2.72597000045782e-06,0.000288642776187274,0.00257327162635049,-0.00037439102145657,0.000103135953655536,-0.000691026340242974,0.00251652975350057,0.000294405682905071,0.000907242159360311,0.00196076003232131,-0.00112427152805838,0.00251548040985258,0.000294786426230239,-1.58804488401425e-15,0.00014225376462917,6.90283366235889e-05,-4.45496425938868e-05,0.00038244662621254,-0.000377220616142291,3.6325403945358e-05,-1.14733930304802e-14,-0.707106781186547,-0.00219645067174753,0.020076521196573,-0.0023951164603791,0.000876482920222768,0.000641011687003114,0.000108754291025828,0.00485958429423985,-8.80473838708048e-16,-3.56283371982911e-05,0.0101187687456705,-0.00149365357575746,1.85987017800876e-05,1.70098803056306e-05,-4.59065577400764e-06,4.69439352045017e-05,-0.00168782281555043,2.13832140813151e-16,-3.95155587365773e-05,7.99797851026703e-17,4.79001878352084e-06,0.00207588004999279,0.00176301882204172,2.11381026452839e-16,-3.81992249930005e-06,2.29980378763177e-16,6.77377513579676e-08,6.63818088672715e-16,0.00115088437172402,3.16745215316983e-16,0.000224090831784648,-5.22312980390062e-16,-2.64776739773552e-05,-1.78724757411187e-08,2.88038675852236e-16,1.25910846698777e-16,-8.017092182145e-05,-1.77239209258351e-16,2.86121069093916e-06,-4.28153080934544e-17,6.09544820825308e-16,6.86275296667676e-16,9.59495402901718e-17,3.1418753570912e-16,1.76440165737415e-15,3.9211238773564e-06,-9.28640534063222e-16,0.000229251321675423,-2.48369197638344e-16,4.85235407895883e-16,-6.41443836288922e-16,-9.95730736081943e-16,3.30490636217131e-16,-1.35538253367435e-15,-9.57759828702329e-16,5.78219086197192e-15,-8.36136715420821e-16,-4.66696332796216e-15,-0.0924500327042037
"t74",0.0484040186902064,-0.00928640279155499,0.078405681082274,-0.0214876819415269,0.00700178986066493,-0.0079162619483445,0.000768914378377049,-0.302373580686824,-0.357660234521759,0.0139400331506078,-0.0411764001456236,-0.00174457717119999,0.001775360731454,0.0252533803708973,-0.00173305553229468,0.000144720599315405,0.0200387313637588,-0.0429567499195504,0.00340535720524994,-0.00145648410361023,-0.00279857610777261,-0.000203616773679118,0.000181119729450083,0.000127709812254305,0.000205869354646625,-0.00967879723552649,9.92084811372576e-05,0.00192596185091415,0.00301939146552229,0.000276517483002631,-0.0010999608462414,0.0045651038435553,-0.00629675655821014,0.00274075273890133,1.68942990893888e-15,-0.000237830176546471,0.00401037064639874,-2.25958912208443e-06,0.000199445128345282,0.00170313452579987,-0.000218353717024879,5.55621033401419e-05,-0.00025560135743058,0.00063504060317077,-5.46078513853742e-06,-0.00049529599210914,-0.506943188871792,-0.0124554317476457,0.00703070732948458,0.000816105929587062,2.539907743931e-16,0.000305009678806199,0.000147482902203767,-8.49638767658839e-05,0.000720881059911264,-0.000668483164271334,5.60444762747808e-05,-9.57848119296272e-17,-3.39404123457766e-16,-0.00315900051322922,0.0261195589304636,-0.00308707645606179,0.00110424785280134,0.000803935420808992,0.000133007753198106,0.00587396555109714,1.62794112987608e-16,-3.41142821019691e-05,0.000592967667550677,-0.00193209793122094,2.29547041620503e-05,2.05874577920093e-05,-5.41073105691375e-06,5.38962532390614e-05,-0.000130835195020328,3.79335888265327e-17,-4.46322927869952e-05,-8.72501545430251e-17,5.37068741504777e-06,0.00231278000903211,0.00196019655908374,-2.56247150749215e-16,-4.22190254895556e-06,2.04383995650054e-17,7.44148781604446e-08,-8.30461111321828e-16,0.00125567309909398,2.11772216160616e-15,0.000243169642527961,-9.47747930625588e-16,-2.86507479713148e-05,-1.92865753564095e-08,0.707106781186549,-4.63016984371774e-16,-7.34591130710118e-06,7.00473960803513e-15,3.05965979957552e-06,5.48081288671471e-16,-1.03732473826923e-15,2.13969707327136e-16,1.2103243274309e-16,1.14247603605024e-15,1.85894254123058e-15,4.16762051581438e-06,5.95381008765195e-16,2.26342130668779e-05,-5.91089573346798e-16,-2.28183411232503e-15,-5.92918530411445e-16,-1.00719636928747e-15,2.22790953122979e-16,2.50902854655408e-16,-9.75040905280983e-16,5.69549646998162e-15,-2.06779038336435e-15,-4.94937183287947e-15,-0.0924500327042042
"t75",0.0484040186902064,-0.00928640279155499,0.078405681082274,-0.0214876819415269,0.00700178986066497,-0.00791626194834449,0.000768914378377053,-0.302373580686824,-0.357660234521759,0.0139400331506078,-0.0411764001456238,-0.00174457717119992,0.00177536073145396,0.0252533803708974,-0.00173305553229471,0.000144720599315468,0.0200387313637588,-0.0429567499195504,0.00340535720524996,-0.00145648410361012,-0.00279857610777257,-0.000203616773678972,0.000181119729450098,0.000127709812254276,0.000205869354646632,-0.00967879723552646,9.92084811372492e-05,0.00192596185091424,0.00301939146552241,0.000276517483002549,-0.00109996084624143,0.00456510384355529,-0.0062967565582101,0.0027407527389013,1.99647596418641e-15,-0.000237830176546207,0.00401037064639884,-2.2595891222161e-06,0.000199445128345294,0.00170313452579985,-0.000218353717024999,5.55621033400535e-05,-0.000255601357431133,0.000635040603170375,-5.46078513832099e-06,-0.000495295992109797,-0.506943188871795,-0.0124554317476455,0.00703070732948485,0.000816105929587723,2.21488691345448e-16,0.000305009678805784,0.000147482902203479,-8.49638767659153e-05,0.000720881059911047,-0.000668483164271933,5.6044476275617e-05,5.49532321129275e-16,-9.15332268924111e-16,-0.00315900051322932,0.0261195589304639,-0.00308707645606225,0.00110424785280158,0.000803935420808842,0.000133007753197944,0.00587396555109742,-1.42517218773348e-16,-3.41142821018782e-05,0.000592967667550941,-0.00193209793122173,2.29547041607557e-05,2.05874577923818e-05,-5.41073105790341e-06,5.38962532386675e-05,-0.000130835195020169,5.3059505600698e-16,-4.46322927862592e-05,8.8470347861716e-18,5.37068741633231e-06,0.00231278000903494,0.00196019655908899,2.41704543183902e-16,-4.22190255070844e-06,2.73708027116762e-16,7.44148769305257e-08,1.65366290627686e-15,0.00125567309909295,-1.89659778936352e-15,0.000243169642529793,2.88053408746725e-18,-2.86507479831623e-05,-1.9286593896348e-08,-0.707106781186547,1.43823994529477e-15,-7.34591131121388e-06,-7.09675535146846e-15,3.05965979977956e-06,-6.6243624324824e-16,1.99844157749857e-15,4.30573894712175e-16,-8.26231090661023e-16,-3.37242497194605e-16,2.26746991982314e-15,4.1676205157184e-06,-1.23995642906896e-15,2.26342130677726e-05,2.98624500971826e-16,2.61008608993089e-15,-7.77451083873015e-16,-1.27782481676963e-15,4.03301823771036e-16,-2.06640688685636e-15,-4.19235875649396e-16,5.87280958831344e-15,-1.9671764217577e-15,-4.44968928471873e-15,-0.092450032704204
"t108",0.0486074394697256,-0.00935902106963338,0.0791783094719569,-0.0217603683932026,0.00709282955327846,-0.00804244175855712,0.000782475015911286,-0.310647293589306,-0.370218313489024,0.0144542149429587,-0.0429273161577465,-0.00182190469395448,0.00185918399950792,0.0266655146998153,-0.00183637630173878,0.00015351916074278,0.0214336347554685,-0.0468156708374486,0.00379838954385521,-0.00163606231932277,-0.00316521665288758,-0.000230433726457079,0.000205465759955847,0.000146339370158416,0.00023697884702855,-0.0113623621345738,0.000120091564398839,0.00238229503458159,0.00375085148893331,0.000347583535326298,-0.00142462730823534,0.00621281211147449,-0.00932032084794619,0.00419323101034212,-1.20987892254193e-15,-0.000404167853523327,0.00754024489880295,-4.58242101916235e-06,0.000448784272666193,0.00395551335069554,-0.000564857832388526,0.000155249432050914,-0.00107707088579799,0.00411213200929826,0.000545752512040532,0.00211857066569728,0.492463654549788,0.0100187414686119,-0.00234360846718169,-0.000267150317411235,-3.00042076048901e-16,-4.39095938961293e-05,-2.08082606934952e-05,3.68488839028269e-06,-2.3530315014096e-05,-1.72653809045803e-05,9.56593322237376e-06,-2.64593935416566e-16,4.25936983591083e-16,-0.000795814656601358,0.00985665051121946,-0.00120242359014762,0.000462847326234959,0.000341686963602282,6.07671029266925e-05,0.00276598744277735,3.07929118395473e-16,-1.83884380983659e-05,0.000322412371099484,-0.00107137937610514,1.28874751882566e-05,1.16790210299807e-05,-3.1475054263182e-06,3.27106248409245e-05,-8.17607592955593e-05,-7.68792475708444e-16,-2.8325105922723e-05,-2.23709188984561e-16,3.46232082624756e-06,0.00151471747146302,0.00129068639298983,7.43711105796798e-17,-2.82519909900068e-06,6.29360795782318e-16,5.06615156371641e-08,-5.18084001662216e-16,0.000872671231592827,1.39436522641898e-16,0.000171931790879123,-4.25608099047296e-16,-2.04474082231083e-05,-1.38929219782342e-08,-2.18240008836387e-15,-2.07762117349869e-17,-5.37211765484097e-06,-3.08851721862313e-16,2.2796518663985e-06,-1.97824917967849e-16,1.22286595117052e-15,-1.88161105179902e-16,8.19757262526245e-18,7.46258170722827e-16,-3.21413439641712e-15,3.18851049676585e-06,6.795731455268e-16,1.74391938303547e-05,4.13838169588129e-16,4.35211046722015e-15,-2.46619689620055e-15,1.49089164579151e-15,-4.29050879416397e-15,0.707106781186546,-1.08046201447975e-14,8.97475677690864e-15,-1.89431803576667e-15,-1.22024037243678e-14,-0.092450032704213
"t109",0.0486074394697256,-0.00935902106963338,0.079178309471957,-0.0217603683932026,0.00709282955327848,-0.00804244175855712,0.000782475015911288,-0.310647293589306,-0.370218313489025,0.0144542149429587,-0.0429273161577466,-0.00182190469395446,0.00185918399950792,0.0266655146998153,-0.00183637630173876,0.000153519160742676,0.0214336347554685,-0.0468156708374486,0.00379838954385527,-0.00163606231932266,-0.00316521665288755,-0.000230433726456855,0.000205465759955837,0.000146339370158446,0.000236978847028608,-0.0113623621345739,0.000120091564398854,0.00238229503458168,0.00375085148893328,0.000347583535326451,-0.00142462730823546,0.00621281211147447,-0.00932032084794611,0.00419323101034121,-1.02252878713673e-15,-0.00040416785352318,0.00754024489880309,-4.58242101883003e-06,0.000448784272666533,0.00395551335069549,-0.000564857832388499,0.00015524943205101,-0.00107707088579791,0.00411213200929831,0.000545752512040529,0.00211857066569654,0.492463654549788,0.0100187414686118,-0.00234360846718189,-0.000267150317409831,-2.06596417999891e-16,-4.39095938960493e-05,-2.08082606935993e-05,3.68488839013068e-06,-2.35303150140476e-05,-1.7265380905092e-05,9.56593322259336e-06,-3.89494025390452e-16,3.97295804376544e-16,-0.000795814656601287,0.00985665051121908,-0.00120242359014717,0.000462847326234784,0.000341686963602973,6.07671029268626e-05,0.00276598744277759,1.20578982830742e-16,-1.83884380983289e-05,0.000322412371098933,-0.00107137937610476,1.28874751891444e-05,1.16790210301806e-05,-3.14750542549074e-06,3.27106248413341e-05,-8.1760759295849e-05,8.46914744928902e-17,-2.83251059222744e-05,-1.27453560357546e-16,3.46232082580132e-06,0.00151471747146344,0.00129068639298886,1.49584760340783e-16,-2.82519909784256e-06,-2.03306472299468e-16,5.06615159906682e-08,2.34785986911684e-16,0.000872671231592443,2.9410462516644e-16,0.00017193179087929,-4.67241394332679e-16,-2.044740822281e-05,-1.38929201219174e-08,2.93949539825299e-16,-2.20269411482982e-16,-5.37211765384327e-06,-6.46921986529153e-18,2.27965186654785e-06,8.26681602128549e-17,3.43594246009776e-16,6.95118265501138e-16,-6.18622906771029e-16,-4.39990774821891e-16,7.27053429238671e-15,3.18851049548908e-06,-1.79067308552718e-15,1.74391938321002e-05,-5.79779504587086e-16,-3.77333429425395e-15,1.37575585230547e-15,-3.36295298709065e-15,5.1932560313776e-15,-0.707106781186549,8.58295980418308e-15,2.17294345822326e-15,1.19002030452009e-15,2.19927715924564e-15,-0.092450032704197
"t20",0.0555639058946686,-0.0322560530964232,-0.0233867588061326,0.0110769926356823,-0.00636545137284227,-0.101574504883981,-0.00233965797780715,-0.0144139074189542,0.00270669826035303,-0.00968877327372807,0.341687304139593,-0.0183981608438429,0.00527088706307133,0.0374005264686313,-0.0272121909772088,0.000178679907440558,0.0644295786448274,-0.00344527829254148,0.00108804795694304,-0.0003599044993705,-0.000122038945374309,-3.86047359642698e-05,0.000116555163006773,6.63104449720063e-06,1.04755378911864e-06,0.000594741730773806,-0.000228791074971952,-0.00352826810344045,-0.0182995519830227,-0.000199249190486485,0.00203036365132986,-0.0623609063262843,0.00901881466042928,-0.0190511612134046,-2.88950568581051e-16,0.00500996094400757,-0.67276890775441,0.00810618227928644,0.0269510301265385,0.622677120801133,0.04018551102451,-0.000166522432480671,-0.032712045727377,0.00860189345889228,0.00102251250249654,0.0030045161024235,0.0024802094542018,-0.00349803685653613,0.0175891870592578,0.00330814449717093,3.39705506578059e-16,0.000914920016635764,0.000163979370581612,-0.000274199342797753,0.00444798873785943,-0.000908384283624022,8.56746609054366e-05,-3.89235036653066e-16,-2.75735106628549e-16,-0.00506254112913078,0.0441388029762607,-0.00460594881004298,0.00188193379776862,0.0013719696170431,-0.000187961846051548,0.010073543849753,1.11555241304438e-16,0.000197270556302823,-0.000334160110177907,0.00154586591565017,5.65344044887328e-05,-0.0185812508524539,-1.02371217404959e-05,0.000101065274979829,-1.93507889139236e-05,-9.05146383780371e-17,-0.00177501157644504,-9.02915018157127e-17,7.96766770794917e-05,0.0015502207876832,0.00456825240877374,5.88395512950869e-17,-9.52703110128253e-06,7.35111255705557e-17,1.95882618961622e-07,2.0166379309205e-16,0.0294530478813794,2.13330968389938e-17,0.00105076249433875,-7.39502365695343e-16,-0.0155506208065983,-2.00314445009369e-08,6.68290472835521e-17,2.10144439976817e-16,-1.73290656205255e-06,-3.89955771325301e-17,4.94683956342549e-05,-1.37171086659559e-16,7.05416884522416e-16,8.80367666944393e-17,-2.13280385867801e-16,2.10714963663163e-16,2.00476180212705e-15,2.85634093231727e-05,-4.67702526559283e-16,7.05014309684249e-06,-1.30294640817675e-16,8.25988645812112e-16,-6.58816022688044e-16,-1.01472511771403e-15,3.15041786447562e-16,-1.15475865151015e-15,-9.22391034469974e-16,5.76258823765021e-15,-2.89351875792931e-15,-4.51678887653245e-15,-0.0924500327042037
